txn_id,wh_id,material_id,inv_txn_type_cd,txn_dt_key,txn_qty,ref_doc_no,txn_uom_cd,operator_nm,reason_cd
88288,WH_S_FG,MAT_RM_2002,ISS,20241007,-10,ISS088288,EA,SYSTEM,NORMAL
88289,WH_S_FG,MAT_RM_2003,RCV,20241007,28,RCV088289,EA,SYSTEM,NORMAL
88290,WH_S_FG,MAT_RM_2003,ISS,20241007,-11,ISS088290,EA,SYSTEM,NORMAL
88291,WH_S_FG,MAT_RM_2004,RCV,20241007,20,RCV088291,EA,SYSTEM,NORMAL
88292,WH_S_FG,MAT_RM_2004,ISS,20241007,-12,ISS088292,EA,SYSTEM,NORMAL
88293,WH_S_FG,MAT_RM_2005,RCV,20241007,21,RCV088293,EA,SYSTEM,NORMAL
88294,WH_S_FG,MAT_RM_2005,ISS,20241007,-13,ISS088294,EA,SYSTEM,NORMAL
88295,WH_S_FG,MAT_RM_2006,RCV,20241007,22,RCV088295,EA,SYSTEM,NORMAL
88296,WH_S_FG,MAT_RM_2006,ISS,20241007,-14,ISS088296,EA,SYSTEM,NORMAL
88297,WH_S_FG,MAT_RM_2007,RCV,20241007,23,RCV088297,EA,SYSTEM,NORMAL
88298,WH_S_FG,MAT_RM_2007,ISS,20241007,-15,ISS088298,EA,SYSTEM,NORMAL
88299,WH_S_FG,MAT_RM_2008,RCV,20241007,24,RCV088299,EA,SYSTEM,NORMAL
88300,WH_S_FG,MAT_RM_2008,ISS,20241007,-16,ISS088300,EA,SYSTEM,NORMAL
88301,WH_S_FG,MAT_RM_2009,RCV,20241007,25,RCV088301,EA,SYSTEM,NORMAL
88302,WH_S_FG,MAT_RM_2009,ISS,20241007,-10,ISS088302,EA,SYSTEM,NORMAL
88303,WH_S_FG,MAT_RM_2010,RCV,20241007,26,RCV088303,EA,SYSTEM,NORMAL
88304,WH_S_FG,MAT_RM_2010,ISS,20241007,-11,ISS088304,EA,SYSTEM,NORMAL
88305,WH_E_RM,MAT_FG_1001,RCV,20241009,20,RCV088305,EA,SYSTEM,NORMAL
88306,WH_E_RM,MAT_FG_1001,ISS,20241009,-10,ISS088306,EA,SYSTEM,NORMAL
88307,WH_E_RM,MAT_FG_1002,RCV,20241009,21,RCV088307,EA,SYSTEM,NORMAL
88308,WH_E_RM,MAT_FG_1002,ISS,20241009,-11,ISS088308,EA,SYSTEM,NORMAL
88309,WH_E_RM,MAT_FG_1003,RCV,20241009,22,RCV088309,EA,SYSTEM,NORMAL
88310,WH_E_RM,MAT_FG_1003,ISS,20241009,-12,ISS088310,EA,SYSTEM,NORMAL
88311,WH_E_RM,MAT_FG_1004,RCV,20241009,23,RCV088311,EA,SYSTEM,NORMAL
88312,WH_E_RM,MAT_FG_1004,ISS,20241009,-13,ISS088312,EA,SYSTEM,NORMAL
88313,WH_E_RM,MAT_FG_1005,RCV,20241009,24,RCV088313,EA,SYSTEM,NORMAL
88314,WH_E_RM,MAT_FG_1005,ISS,20241009,-14,ISS088314,EA,SYSTEM,NORMAL
88315,WH_E_RM,MAT_FG_1006,RCV,20241009,25,RCV088315,EA,SYSTEM,NORMAL
88316,WH_E_RM,MAT_FG_1006,ISS,20241009,-15,ISS088316,EA,SYSTEM,NORMAL
88317,WH_E_RM,MAT_RM_2001,RCV,20241009,26,RCV088317,EA,SYSTEM,NORMAL
88318,WH_E_RM,MAT_RM_2001,ISS,20241009,-16,ISS088318,EA,SYSTEM,NORMAL
88319,WH_E_RM,MAT_RM_2002,RCV,20241009,27,RCV088319,EA,SYSTEM,NORMAL
88320,WH_E_RM,MAT_RM_2002,ISS,20241009,-10,ISS088320,EA,SYSTEM,NORMAL
88321,WH_E_RM,MAT_RM_2003,RCV,20241009,28,RCV088321,EA,SYSTEM,NORMAL
88322,WH_E_RM,MAT_RM_2003,ISS,20241009,-11,ISS088322,EA,SYSTEM,NORMAL
88323,WH_E_RM,MAT_RM_2004,RCV,20241009,20,RCV088323,EA,SYSTEM,NORMAL
88324,WH_E_RM,MAT_RM_2004,ISS,20241009,-12,ISS088324,EA,SYSTEM,NORMAL
88325,WH_E_RM,MAT_RM_2005,RCV,20241009,21,RCV088325,EA,SYSTEM,NORMAL
88326,WH_E_RM,MAT_RM_2005,ISS,20241009,-13,ISS088326,EA,SYSTEM,NORMAL
88327,WH_E_RM,MAT_RM_2006,RCV,20241009,22,RCV088327,EA,SYSTEM,NORMAL
88328,WH_E_RM,MAT_RM_2006,ISS,20241009,-14,ISS088328,EA,SYSTEM,NORMAL
88329,WH_E_RM,MAT_RM_2007,RCV,20241009,23,RCV088329,EA,SYSTEM,NORMAL
88330,WH_E_RM,MAT_RM_2007,ISS,20241009,-15,ISS088330,EA,SYSTEM,NORMAL
88331,WH_E_RM,MAT_RM_2008,RCV,20241009,24,RCV088331,EA,SYSTEM,NORMAL
88332,WH_E_RM,MAT_RM_2008,ISS,20241009,-16,ISS088332,EA,SYSTEM,NORMAL
88333,WH_E_RM,MAT_RM_2009,RCV,20241009,25,RCV088333,EA,SYSTEM,NORMAL
88334,WH_E_RM,MAT_RM_2009,ISS,20241009,-10,ISS088334,EA,SYSTEM,NORMAL
88335,WH_E_RM,MAT_RM_2010,RCV,20241009,26,RCV088335,EA,SYSTEM,NORMAL
88336,WH_E_RM,MAT_RM_2010,ISS,20241009,-11,ISS088336,EA,SYSTEM,NORMAL
88337,WH_E_FG,MAT_FG_1001,RCV,20241009,20,RCV088337,EA,SYSTEM,NORMAL
88338,WH_E_FG,MAT_FG_1001,ISS,20241009,-10,ISS088338,EA,SYSTEM,NORMAL
88339,WH_E_FG,MAT_FG_1002,RCV,20241009,21,RCV088339,EA,SYSTEM,NORMAL
88340,WH_E_FG,MAT_FG_1002,ISS,20241009,-11,ISS088340,EA,SYSTEM,NORMAL
88341,WH_E_FG,MAT_FG_1003,RCV,20241009,22,RCV088341,EA,SYSTEM,NORMAL
88342,WH_E_FG,MAT_FG_1003,ISS,20241009,-12,ISS088342,EA,SYSTEM,NORMAL
88343,WH_E_FG,MAT_FG_1004,RCV,20241009,23,RCV088343,EA,SYSTEM,NORMAL
88344,WH_E_FG,MAT_FG_1004,ISS,20241009,-13,ISS088344,EA,SYSTEM,NORMAL
88345,WH_E_FG,MAT_FG_1005,RCV,20241009,24,RCV088345,EA,SYSTEM,NORMAL
88346,WH_E_FG,MAT_FG_1005,ISS,20241009,-14,ISS088346,EA,SYSTEM,NORMAL
88347,WH_E_FG,MAT_FG_1006,RCV,20241009,25,RCV088347,EA,SYSTEM,NORMAL
88348,WH_E_FG,MAT_FG_1006,ISS,20241009,-15,ISS088348,EA,SYSTEM,NORMAL
88349,WH_E_FG,MAT_RM_2001,RCV,20241009,26,RCV088349,EA,SYSTEM,NORMAL
88350,WH_E_FG,MAT_RM_2001,ISS,20241009,-16,ISS088350,EA,SYSTEM,NORMAL
88351,WH_E_FG,MAT_RM_2002,RCV,20241009,27,RCV088351,EA,SYSTEM,NORMAL
88352,WH_E_FG,MAT_RM_2002,ISS,20241009,-10,ISS088352,EA,SYSTEM,NORMAL
88353,WH_E_FG,MAT_RM_2003,RCV,20241009,28,RCV088353,EA,SYSTEM,NORMAL
88354,WH_E_FG,MAT_RM_2003,ISS,20241009,-11,ISS088354,EA,SYSTEM,NORMAL
88355,WH_E_FG,MAT_RM_2004,RCV,20241009,20,RCV088355,EA,SYSTEM,NORMAL
88356,WH_E_FG,MAT_RM_2004,ISS,20241009,-12,ISS088356,EA,SYSTEM,NORMAL
88357,WH_E_FG,MAT_RM_2005,RCV,20241009,21,RCV088357,EA,SYSTEM,NORMAL
88358,WH_E_FG,MAT_RM_2005,ISS,20241009,-13,ISS088358,EA,SYSTEM,NORMAL
88359,WH_E_FG,MAT_RM_2006,RCV,20241009,22,RCV088359,EA,SYSTEM,NORMAL
88360,WH_E_FG,MAT_RM_2006,ISS,20241009,-14,ISS088360,EA,SYSTEM,NORMAL
88361,WH_E_FG,MAT_RM_2007,RCV,20241009,23,RCV088361,EA,SYSTEM,NORMAL
88362,WH_E_FG,MAT_RM_2007,ISS,20241009,-15,ISS088362,EA,SYSTEM,NORMAL
88363,WH_E_FG,MAT_RM_2008,RCV,20241009,24,RCV088363,EA,SYSTEM,NORMAL
88364,WH_E_FG,MAT_RM_2008,ISS,20241009,-16,ISS088364,EA,SYSTEM,NORMAL
88365,WH_E_FG,MAT_RM_2009,RCV,20241009,25,RCV088365,EA,SYSTEM,NORMAL
88366,WH_E_FG,MAT_RM_2009,ISS,20241009,-10,ISS088366,EA,SYSTEM,NORMAL
88367,WH_E_FG,MAT_RM_2010,RCV,20241009,26,RCV088367,EA,SYSTEM,NORMAL
88368,WH_E_FG,MAT_RM_2010,ISS,20241009,-11,ISS088368,EA,SYSTEM,NORMAL
88369,WH_S_RM,MAT_FG_1001,RCV,20241009,20,RCV088369,EA,SYSTEM,NORMAL
88370,WH_S_RM,MAT_FG_1001,ISS,20241009,-10,ISS088370,EA,SYSTEM,NORMAL
88371,WH_S_RM,MAT_FG_1002,RCV,20241009,21,RCV088371,EA,SYSTEM,NORMAL
88372,WH_S_RM,MAT_FG_1002,ISS,20241009,-11,ISS088372,EA,SYSTEM,NORMAL
88373,WH_S_RM,MAT_FG_1003,RCV,20241009,22,RCV088373,EA,SYSTEM,NORMAL
88374,WH_S_RM,MAT_FG_1003,ISS,20241009,-12,ISS088374,EA,SYSTEM,NORMAL
88375,WH_S_RM,MAT_FG_1004,RCV,20241009,23,RCV088375,EA,SYSTEM,NORMAL
88376,WH_S_RM,MAT_FG_1004,ISS,20241009,-13,ISS088376,EA,SYSTEM,NORMAL
88377,WH_S_RM,MAT_FG_1005,RCV,20241009,24,RCV088377,EA,SYSTEM,NORMAL
88378,WH_S_RM,MAT_FG_1005,ISS,20241009,-14,ISS088378,EA,SYSTEM,NORMAL
88379,WH_S_RM,MAT_FG_1006,RCV,20241009,25,RCV088379,EA,SYSTEM,NORMAL
88380,WH_S_RM,MAT_FG_1006,ISS,20241009,-15,ISS088380,EA,SYSTEM,NORMAL
88381,WH_S_RM,MAT_RM_2001,RCV,20241009,26,RCV088381,EA,SYSTEM,NORMAL
88382,WH_S_RM,MAT_RM_2001,ISS,20241009,-16,ISS088382,EA,SYSTEM,NORMAL
88383,WH_S_RM,MAT_RM_2002,RCV,20241009,27,RCV088383,EA,SYSTEM,NORMAL
88384,WH_S_RM,MAT_RM_2002,ISS,20241009,-10,ISS088384,EA,SYSTEM,NORMAL
88385,WH_S_RM,MAT_RM_2003,RCV,20241009,28,RCV088385,EA,SYSTEM,NORMAL
88386,WH_S_RM,MAT_RM_2003,ISS,20241009,-11,ISS088386,EA,SYSTEM,NORMAL
88387,WH_S_RM,MAT_RM_2004,RCV,20241009,20,RCV088387,EA,SYSTEM,NORMAL
88388,WH_S_RM,MAT_RM_2004,ISS,20241009,-12,ISS088388,EA,SYSTEM,NORMAL
88389,WH_S_RM,MAT_RM_2005,RCV,20241009,21,RCV088389,EA,SYSTEM,NORMAL
88390,WH_S_RM,MAT_RM_2005,ISS,20241009,-13,ISS088390,EA,SYSTEM,NORMAL
88391,WH_S_RM,MAT_RM_2006,RCV,20241009,22,RCV088391,EA,SYSTEM,NORMAL
88392,WH_S_RM,MAT_RM_2006,ISS,20241009,-14,ISS088392,EA,SYSTEM,NORMAL
88393,WH_S_RM,MAT_RM_2007,RCV,20241009,23,RCV088393,EA,SYSTEM,NORMAL
88394,WH_S_RM,MAT_RM_2007,ISS,20241009,-15,ISS088394,EA,SYSTEM,NORMAL
88395,WH_S_RM,MAT_RM_2008,RCV,20241009,24,RCV088395,EA,SYSTEM,NORMAL
88396,WH_S_RM,MAT_RM_2008,ISS,20241009,-16,ISS088396,EA,SYSTEM,NORMAL
88397,WH_S_RM,MAT_RM_2009,RCV,20241009,25,RCV088397,EA,SYSTEM,NORMAL
88398,WH_S_RM,MAT_RM_2009,ISS,20241009,-10,ISS088398,EA,SYSTEM,NORMAL
88399,WH_S_RM,MAT_RM_2010,RCV,20241009,26,RCV088399,EA,SYSTEM,NORMAL
88400,WH_S_RM,MAT_RM_2010,ISS,20241009,-11,ISS088400,EA,SYSTEM,NORMAL
88401,WH_S_FG,MAT_FG_1001,RCV,20241009,20,RCV088401,EA,SYSTEM,NORMAL
88402,WH_S_FG,MAT_FG_1001,ISS,20241009,-10,ISS088402,EA,SYSTEM,NORMAL
88403,WH_S_FG,MAT_FG_1002,RCV,20241009,21,RCV088403,EA,SYSTEM,NORMAL
88404,WH_S_FG,MAT_FG_1002,ISS,20241009,-11,ISS088404,EA,SYSTEM,NORMAL
88405,WH_S_FG,MAT_FG_1003,RCV,20241009,22,RCV088405,EA,SYSTEM,NORMAL
88406,WH_S_FG,MAT_FG_1003,ISS,20241009,-12,ISS088406,EA,SYSTEM,NORMAL
88407,WH_S_FG,MAT_FG_1004,RCV,20241009,23,RCV088407,EA,SYSTEM,NORMAL
88408,WH_S_FG,MAT_FG_1004,ISS,20241009,-13,ISS088408,EA,SYSTEM,NORMAL
88409,WH_S_FG,MAT_FG_1005,RCV,20241009,24,RCV088409,EA,SYSTEM,NORMAL
88410,WH_S_FG,MAT_FG_1005,ISS,20241009,-14,ISS088410,EA,SYSTEM,NORMAL
88411,WH_S_FG,MAT_FG_1006,RCV,20241009,25,RCV088411,EA,SYSTEM,NORMAL
88412,WH_S_FG,MAT_FG_1006,ISS,20241009,-15,ISS088412,EA,SYSTEM,NORMAL
88413,WH_S_FG,MAT_RM_2001,RCV,20241009,26,RCV088413,EA,SYSTEM,NORMAL
88414,WH_S_FG,MAT_RM_2001,ISS,20241009,-16,ISS088414,EA,SYSTEM,NORMAL
88415,WH_S_FG,MAT_RM_2002,RCV,20241009,27,RCV088415,EA,SYSTEM,NORMAL
88416,WH_S_FG,MAT_RM_2002,ISS,20241009,-10,ISS088416,EA,SYSTEM,NORMAL
88417,WH_S_FG,MAT_RM_2003,RCV,20241009,28,RCV088417,EA,SYSTEM,NORMAL
88418,WH_S_FG,MAT_RM_2003,ISS,20241009,-11,ISS088418,EA,SYSTEM,NORMAL
88419,WH_S_FG,MAT_RM_2004,RCV,20241009,20,RCV088419,EA,SYSTEM,NORMAL
88420,WH_S_FG,MAT_RM_2004,ISS,20241009,-12,ISS088420,EA,SYSTEM,NORMAL
88421,WH_S_FG,MAT_RM_2005,RCV,20241009,21,RCV088421,EA,SYSTEM,NORMAL
88422,WH_S_FG,MAT_RM_2005,ISS,20241009,-13,ISS088422,EA,SYSTEM,NORMAL
88423,WH_S_FG,MAT_RM_2006,RCV,20241009,22,RCV088423,EA,SYSTEM,NORMAL
88424,WH_S_FG,MAT_RM_2006,ISS,20241009,-14,ISS088424,EA,SYSTEM,NORMAL
88425,WH_S_FG,MAT_RM_2007,RCV,20241009,23,RCV088425,EA,SYSTEM,NORMAL
88426,WH_S_FG,MAT_RM_2007,ISS,20241009,-15,ISS088426,EA,SYSTEM,NORMAL
88427,WH_S_FG,MAT_RM_2008,RCV,20241009,24,RCV088427,EA,SYSTEM,NORMAL
88428,WH_S_FG,MAT_RM_2008,ISS,20241009,-16,ISS088428,EA,SYSTEM,NORMAL
88429,WH_S_FG,MAT_RM_2009,RCV,20241009,25,RCV088429,EA,SYSTEM,NORMAL
88430,WH_S_FG,MAT_RM_2009,ISS,20241009,-10,ISS088430,EA,SYSTEM,NORMAL
88431,WH_S_FG,MAT_RM_2010,RCV,20241009,26,RCV088431,EA,SYSTEM,NORMAL
88432,WH_S_FG,MAT_RM_2010,ISS,20241009,-11,ISS088432,EA,SYSTEM,NORMAL
88433,WH_E_RM,MAT_FG_1001,RCV,20241011,20,RCV088433,EA,SYSTEM,NORMAL
88434,WH_E_RM,MAT_FG_1001,ISS,20241011,-10,ISS088434,EA,SYSTEM,NORMAL
88435,WH_E_RM,MAT_FG_1002,RCV,20241011,21,RCV088435,EA,SYSTEM,NORMAL
88436,WH_E_RM,MAT_FG_1002,ISS,20241011,-11,ISS088436,EA,SYSTEM,NORMAL
88437,WH_E_RM,MAT_FG_1003,RCV,20241011,22,RCV088437,EA,SYSTEM,NORMAL
88438,WH_E_RM,MAT_FG_1003,ISS,20241011,-12,ISS088438,EA,SYSTEM,NORMAL
88439,WH_E_RM,MAT_FG_1004,RCV,20241011,23,RCV088439,EA,SYSTEM,NORMAL
88440,WH_E_RM,MAT_FG_1004,ISS,20241011,-13,ISS088440,EA,SYSTEM,NORMAL
88441,WH_E_RM,MAT_FG_1005,RCV,20241011,24,RCV088441,EA,SYSTEM,NORMAL
88442,WH_E_RM,MAT_FG_1005,ISS,20241011,-14,ISS088442,EA,SYSTEM,NORMAL
88443,WH_E_RM,MAT_FG_1006,RCV,20241011,25,RCV088443,EA,SYSTEM,NORMAL
88444,WH_E_RM,MAT_FG_1006,ISS,20241011,-15,ISS088444,EA,SYSTEM,NORMAL
88445,WH_E_RM,MAT_RM_2001,RCV,20241011,26,RCV088445,EA,SYSTEM,NORMAL
88446,WH_E_RM,MAT_RM_2001,ISS,20241011,-16,ISS088446,EA,SYSTEM,NORMAL
88447,WH_E_RM,MAT_RM_2002,RCV,20241011,27,RCV088447,EA,SYSTEM,NORMAL
88448,WH_E_RM,MAT_RM_2002,ISS,20241011,-10,ISS088448,EA,SYSTEM,NORMAL
88449,WH_E_RM,MAT_RM_2003,RCV,20241011,28,RCV088449,EA,SYSTEM,NORMAL
88450,WH_E_RM,MAT_RM_2003,ISS,20241011,-11,ISS088450,EA,SYSTEM,NORMAL
88451,WH_E_RM,MAT_RM_2004,RCV,20241011,20,RCV088451,EA,SYSTEM,NORMAL
88452,WH_E_RM,MAT_RM_2004,ISS,20241011,-12,ISS088452,EA,SYSTEM,NORMAL
88453,WH_E_RM,MAT_RM_2005,RCV,20241011,21,RCV088453,EA,SYSTEM,NORMAL
88454,WH_E_RM,MAT_RM_2005,ISS,20241011,-13,ISS088454,EA,SYSTEM,NORMAL
88455,WH_E_RM,MAT_RM_2006,RCV,20241011,22,RCV088455,EA,SYSTEM,NORMAL
88456,WH_E_RM,MAT_RM_2006,ISS,20241011,-14,ISS088456,EA,SYSTEM,NORMAL
88457,WH_E_RM,MAT_RM_2007,RCV,20241011,23,RCV088457,EA,SYSTEM,NORMAL
88458,WH_E_RM,MAT_RM_2007,ISS,20241011,-15,ISS088458,EA,SYSTEM,NORMAL
88459,WH_E_RM,MAT_RM_2008,RCV,20241011,24,RCV088459,EA,SYSTEM,NORMAL
88460,WH_E_RM,MAT_RM_2008,ISS,20241011,-16,ISS088460,EA,SYSTEM,NORMAL
88461,WH_E_RM,MAT_RM_2009,RCV,20241011,25,RCV088461,EA,SYSTEM,NORMAL
88462,WH_E_RM,MAT_RM_2009,ISS,20241011,-10,ISS088462,EA,SYSTEM,NORMAL
88463,WH_E_RM,MAT_RM_2010,RCV,20241011,26,RCV088463,EA,SYSTEM,NORMAL
88464,WH_E_RM,MAT_RM_2010,ISS,20241011,-11,ISS088464,EA,SYSTEM,NORMAL
88465,WH_E_FG,MAT_FG_1001,RCV,20241011,20,RCV088465,EA,SYSTEM,NORMAL
88466,WH_E_FG,MAT_FG_1001,ISS,20241011,-10,ISS088466,EA,SYSTEM,NORMAL
88467,WH_E_FG,MAT_FG_1002,RCV,20241011,21,RCV088467,EA,SYSTEM,NORMAL
88468,WH_E_FG,MAT_FG_1002,ISS,20241011,-11,ISS088468,EA,SYSTEM,NORMAL
88469,WH_E_FG,MAT_FG_1003,RCV,20241011,22,RCV088469,EA,SYSTEM,NORMAL
88470,WH_E_FG,MAT_FG_1003,ISS,20241011,-12,ISS088470,EA,SYSTEM,NORMAL
88471,WH_E_FG,MAT_FG_1004,RCV,20241011,23,RCV088471,EA,SYSTEM,NORMAL
88472,WH_E_FG,MAT_FG_1004,ISS,20241011,-13,ISS088472,EA,SYSTEM,NORMAL
88473,WH_E_FG,MAT_FG_1005,RCV,20241011,24,RCV088473,EA,SYSTEM,NORMAL
88474,WH_E_FG,MAT_FG_1005,ISS,20241011,-14,ISS088474,EA,SYSTEM,NORMAL
88475,WH_E_FG,MAT_FG_1006,RCV,20241011,25,RCV088475,EA,SYSTEM,NORMAL
88476,WH_E_FG,MAT_FG_1006,ISS,20241011,-15,ISS088476,EA,SYSTEM,NORMAL
88477,WH_E_FG,MAT_RM_2001,RCV,20241011,26,RCV088477,EA,SYSTEM,NORMAL
88478,WH_E_FG,MAT_RM_2001,ISS,20241011,-16,ISS088478,EA,SYSTEM,NORMAL
88479,WH_E_FG,MAT_RM_2002,RCV,20241011,27,RCV088479,EA,SYSTEM,NORMAL
88480,WH_E_FG,MAT_RM_2002,ISS,20241011,-10,ISS088480,EA,SYSTEM,NORMAL
88481,WH_E_FG,MAT_RM_2003,RCV,20241011,28,RCV088481,EA,SYSTEM,NORMAL
88482,WH_E_FG,MAT_RM_2003,ISS,20241011,-11,ISS088482,EA,SYSTEM,NORMAL
88483,WH_E_FG,MAT_RM_2004,RCV,20241011,20,RCV088483,EA,SYSTEM,NORMAL
88484,WH_E_FG,MAT_RM_2004,ISS,20241011,-12,ISS088484,EA,SYSTEM,NORMAL
88485,WH_E_FG,MAT_RM_2005,RCV,20241011,21,RCV088485,EA,SYSTEM,NORMAL
88486,WH_E_FG,MAT_RM_2005,ISS,20241011,-13,ISS088486,EA,SYSTEM,NORMAL
88487,WH_E_FG,MAT_RM_2006,RCV,20241011,22,RCV088487,EA,SYSTEM,NORMAL
88488,WH_E_FG,MAT_RM_2006,ISS,20241011,-14,ISS088488,EA,SYSTEM,NORMAL
88489,WH_E_FG,MAT_RM_2007,RCV,20241011,23,RCV088489,EA,SYSTEM,NORMAL
88490,WH_E_FG,MAT_RM_2007,ISS,20241011,-15,ISS088490,EA,SYSTEM,NORMAL
88491,WH_E_FG,MAT_RM_2008,RCV,20241011,24,RCV088491,EA,SYSTEM,NORMAL
88492,WH_E_FG,MAT_RM_2008,ISS,20241011,-16,ISS088492,EA,SYSTEM,NORMAL
88493,WH_E_FG,MAT_RM_2009,RCV,20241011,25,RCV088493,EA,SYSTEM,NORMAL
88494,WH_E_FG,MAT_RM_2009,ISS,20241011,-10,ISS088494,EA,SYSTEM,NORMAL
88495,WH_E_FG,MAT_RM_2010,RCV,20241011,26,RCV088495,EA,SYSTEM,NORMAL
88496,WH_E_FG,MAT_RM_2010,ISS,20241011,-11,ISS088496,EA,SYSTEM,NORMAL
88497,WH_S_RM,MAT_FG_1001,RCV,20241011,20,RCV088497,EA,SYSTEM,NORMAL
88498,WH_S_RM,MAT_FG_1001,ISS,20241011,-10,ISS088498,EA,SYSTEM,NORMAL
88499,WH_S_RM,MAT_FG_1002,RCV,20241011,21,RCV088499,EA,SYSTEM,NORMAL
88500,WH_S_RM,MAT_FG_1002,ISS,20241011,-11,ISS088500,EA,SYSTEM,NORMAL
88501,WH_S_RM,MAT_FG_1003,RCV,20241011,22,RCV088501,EA,SYSTEM,NORMAL
88502,WH_S_RM,MAT_FG_1003,ISS,20241011,-12,ISS088502,EA,SYSTEM,NORMAL
88503,WH_S_RM,MAT_FG_1004,RCV,20241011,23,RCV088503,EA,SYSTEM,NORMAL
88504,WH_S_RM,MAT_FG_1004,ISS,20241011,-13,ISS088504,EA,SYSTEM,NORMAL
88505,WH_S_RM,MAT_FG_1005,RCV,20241011,24,RCV088505,EA,SYSTEM,NORMAL
88506,WH_S_RM,MAT_FG_1005,ISS,20241011,-14,ISS088506,EA,SYSTEM,NORMAL
88507,WH_S_RM,MAT_FG_1006,RCV,20241011,25,RCV088507,EA,SYSTEM,NORMAL
88508,WH_S_RM,MAT_FG_1006,ISS,20241011,-15,ISS088508,EA,SYSTEM,NORMAL
88509,WH_S_RM,MAT_RM_2001,RCV,20241011,26,RCV088509,EA,SYSTEM,NORMAL
88510,WH_S_RM,MAT_RM_2001,ISS,20241011,-16,ISS088510,EA,SYSTEM,NORMAL
88511,WH_S_RM,MAT_RM_2002,RCV,20241011,27,RCV088511,EA,SYSTEM,NORMAL
88512,WH_S_RM,MAT_RM_2002,ISS,20241011,-10,ISS088512,EA,SYSTEM,NORMAL
88513,WH_S_RM,MAT_RM_2003,RCV,20241011,28,RCV088513,EA,SYSTEM,NORMAL
88514,WH_S_RM,MAT_RM_2003,ISS,20241011,-11,ISS088514,EA,SYSTEM,NORMAL
88515,WH_S_RM,MAT_RM_2004,RCV,20241011,20,RCV088515,EA,SYSTEM,NORMAL
88516,WH_S_RM,MAT_RM_2004,ISS,20241011,-12,ISS088516,EA,SYSTEM,NORMAL
88517,WH_S_RM,MAT_RM_2005,RCV,20241011,21,RCV088517,EA,SYSTEM,NORMAL
88518,WH_S_RM,MAT_RM_2005,ISS,20241011,-13,ISS088518,EA,SYSTEM,NORMAL
88519,WH_S_RM,MAT_RM_2006,RCV,20241011,22,RCV088519,EA,SYSTEM,NORMAL
88520,WH_S_RM,MAT_RM_2006,ISS,20241011,-14,ISS088520,EA,SYSTEM,NORMAL
88521,WH_S_RM,MAT_RM_2007,RCV,20241011,23,RCV088521,EA,SYSTEM,NORMAL
88522,WH_S_RM,MAT_RM_2007,ISS,20241011,-15,ISS088522,EA,SYSTEM,NORMAL
88523,WH_S_RM,MAT_RM_2008,RCV,20241011,24,RCV088523,EA,SYSTEM,NORMAL
88524,WH_S_RM,MAT_RM_2008,ISS,20241011,-16,ISS088524,EA,SYSTEM,NORMAL
88525,WH_S_RM,MAT_RM_2009,RCV,20241011,25,RCV088525,EA,SYSTEM,NORMAL
88526,WH_S_RM,MAT_RM_2009,ISS,20241011,-10,ISS088526,EA,SYSTEM,NORMAL
88527,WH_S_RM,MAT_RM_2010,RCV,20241011,26,RCV088527,EA,SYSTEM,NORMAL
88528,WH_S_RM,MAT_RM_2010,ISS,20241011,-11,ISS088528,EA,SYSTEM,NORMAL
88529,WH_S_FG,MAT_FG_1001,RCV,20241011,20,RCV088529,EA,SYSTEM,NORMAL
88530,WH_S_FG,MAT_FG_1001,ISS,20241011,-10,ISS088530,EA,SYSTEM,NORMAL
88531,WH_S_FG,MAT_FG_1002,RCV,20241011,21,RCV088531,EA,SYSTEM,NORMAL
88532,WH_S_FG,MAT_FG_1002,ISS,20241011,-11,ISS088532,EA,SYSTEM,NORMAL
88533,WH_S_FG,MAT_FG_1003,RCV,20241011,22,RCV088533,EA,SYSTEM,NORMAL
88534,WH_S_FG,MAT_FG_1003,ISS,20241011,-12,ISS088534,EA,SYSTEM,NORMAL
88535,WH_S_FG,MAT_FG_1004,RCV,20241011,23,RCV088535,EA,SYSTEM,NORMAL
88536,WH_S_FG,MAT_FG_1004,ISS,20241011,-13,ISS088536,EA,SYSTEM,NORMAL
88537,WH_S_FG,MAT_FG_1005,RCV,20241011,24,RCV088537,EA,SYSTEM,NORMAL
88538,WH_S_FG,MAT_FG_1005,ISS,20241011,-14,ISS088538,EA,SYSTEM,NORMAL
88539,WH_S_FG,MAT_FG_1006,RCV,20241011,25,RCV088539,EA,SYSTEM,NORMAL
88540,WH_S_FG,MAT_FG_1006,ISS,20241011,-15,ISS088540,EA,SYSTEM,NORMAL
88541,WH_S_FG,MAT_RM_2001,RCV,20241011,26,RCV088541,EA,SYSTEM,NORMAL
88542,WH_S_FG,MAT_RM_2001,ISS,20241011,-16,ISS088542,EA,SYSTEM,NORMAL
88543,WH_S_FG,MAT_RM_2002,RCV,20241011,27,RCV088543,EA,SYSTEM,NORMAL
88544,WH_S_FG,MAT_RM_2002,ISS,20241011,-10,ISS088544,EA,SYSTEM,NORMAL
88545,WH_S_FG,MAT_RM_2003,RCV,20241011,28,RCV088545,EA,SYSTEM,NORMAL
88546,WH_S_FG,MAT_RM_2003,ISS,20241011,-11,ISS088546,EA,SYSTEM,NORMAL
88547,WH_S_FG,MAT_RM_2004,RCV,20241011,20,RCV088547,EA,SYSTEM,NORMAL
