case_id,customer_id,sales_order_id,material_id,plant_id,open_dt_key,close_dt_key,case_type_cd,case_status_cd,severity_cd,resp_team_cd,issue_channel_cd,root_cause_cd,claim_amt,replace_qty,return_qty,onsite_visit_fg,reopen_fg,sat_score,first_resp_hour,close_sla_hit_fg,final_action_cd
CASE007549,CUS_006,SOX017485,MAT_FG_1002,PLT_EAST,20241214,20241214,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007550,CUS_006,SOX017486,MAT_FG_1003,PLT_SOUTH,20241215,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007551,CUS_006,SOX017487,MAT_FG_1004,PLT_EAST,20241216,20241216,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007552,CUS_006,SOX017488,MAT_FG_1005,PLT_SOUTH,20241217,20241217,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007553,CUS_006,SOX017489,MAT_FG_1006,PLT_EAST,20241218,20241218,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE007554,CUS_006,SOX017490,MAT_FG_1001,PLT_SOUTH,20241219,20241219,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007555,CUS_006,SOX017491,MAT_FG_1002,PLT_EAST,20241220,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007556,CUS_006,SOX017492,MAT_FG_1003,PLT_SOUTH,20241221,20241221,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007557,CUS_006,SOX017493,MAT_FG_1004,PLT_EAST,20241222,20241222,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE007558,CUS_006,SOX017494,MAT_FG_1005,PLT_SOUTH,20241223,20241223,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007559,CUS_006,SOX017495,MAT_FG_1006,PLT_EAST,20241224,20241224,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007560,CUS_006,SOX017496,MAT_FG_1001,PLT_SOUTH,20241225,,RMA,OPEN,H,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007561,CUS_006,SOX017497,MAT_FG_1002,PLT_EAST,20241226,20241226,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007562,CUS_006,SOX017498,MAT_FG_1003,PLT_SOUTH,20241227,20241227,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007563,CUS_006,SOX017499,MAT_FG_1004,PLT_EAST,20241228,20241228,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007564,CUS_006,SOX017500,MAT_FG_1005,PLT_SOUTH,20241229,20241229,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007565,CUS_006,SOX017501,MAT_FG_1006,PLT_EAST,20241230,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007566,CUS_006,SOX017502,MAT_FG_1001,PLT_SOUTH,20241231,20241231,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE007567,CUS_006,SOX017503,MAT_FG_1002,PLT_EAST,20241201,20241201,TS,CLOSED,H,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007568,CUS_006,SOX017504,MAT_FG_1003,PLT_SOUTH,20241202,20241202,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE007569,CUS_006,SOX017505,MAT_FG_1004,PLT_EAST,20241203,20241203,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007570,CUS_006,SOX017506,MAT_FG_1005,PLT_SOUTH,20241204,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007571,CUS_006,SOX017507,MAT_FG_1006,PLT_EAST,20241205,20241205,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007572,CUS_006,SOX017508,MAT_FG_1001,PLT_SOUTH,20241206,20241206,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007573,CUS_006,SOX017509,MAT_FG_1002,PLT_EAST,20241207,20241207,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007574,CUS_006,SOX017510,MAT_FG_1003,PLT_SOUTH,20241208,20241208,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007575,CUS_006,SOX017511,MAT_FG_1004,PLT_EAST,20241209,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007576,CUS_006,SOX017512,MAT_FG_1005,PLT_SOUTH,20241210,20241210,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007577,CUS_006,SOX017513,MAT_FG_1006,PLT_EAST,20241211,20241211,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007578,CUS_006,SOX017514,MAT_FG_1001,PLT_SOUTH,20241212,20241212,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007579,CUS_006,SOX017515,MAT_FG_1002,PLT_EAST,20241213,20241213,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,1,1,4.2,6.0,1,REPLACE
CASE007580,CUS_006,SOX017516,MAT_FG_1003,PLT_SOUTH,20241214,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007581,CUS_006,SOX017517,MAT_FG_1004,PLT_EAST,20241215,20241215,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007582,CUS_006,SOX017518,MAT_FG_1005,PLT_SOUTH,20241216,20241216,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007583,CUS_006,SOX017519,MAT_FG_1006,PLT_EAST,20241217,20241217,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007584,CUS_006,SOX017520,MAT_FG_1001,PLT_SOUTH,20241218,20241218,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007585,CUS_007,SOX017521,MAT_FG_1002,PLT_SOUTH,20241201,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007586,CUS_007,SOX017522,MAT_FG_1003,PLT_EAST,20241202,20241202,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007587,CUS_007,SOX017523,MAT_FG_1004,PLT_SOUTH,20241203,20241203,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007588,CUS_007,SOX017524,MAT_FG_1005,PLT_EAST,20241204,20241204,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007589,CUS_007,SOX017525,MAT_FG_1006,PLT_SOUTH,20241205,20241205,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007590,CUS_007,SOX017526,MAT_FG_1001,PLT_EAST,20241206,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE007591,CUS_007,SOX017527,MAT_FG_1002,PLT_SOUTH,20241207,20241207,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007592,CUS_007,SOX017528,MAT_FG_1003,PLT_EAST,20241208,20241208,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE007593,CUS_007,SOX017529,MAT_FG_1004,PLT_SOUTH,20241209,20241209,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007594,CUS_007,SOX017530,MAT_FG_1005,PLT_EAST,20241210,20241210,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007595,CUS_007,SOX017531,MAT_FG_1006,PLT_SOUTH,20241211,,TS,OPEN,H,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007596,CUS_007,SOX017532,MAT_FG_1001,PLT_EAST,20241212,20241212,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007597,CUS_007,SOX017533,MAT_FG_1002,PLT_SOUTH,20241213,20241213,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007598,CUS_007,SOX017534,MAT_FG_1003,PLT_EAST,20241214,20241214,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007599,CUS_007,SOX017535,MAT_FG_1004,PLT_SOUTH,20241215,20241215,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007600,CUS_007,SOX017536,MAT_FG_1005,PLT_EAST,20241216,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007601,CUS_007,SOX017537,MAT_FG_1006,PLT_SOUTH,20241217,20241217,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE007602,CUS_007,SOX017538,MAT_FG_1001,PLT_EAST,20241218,20241218,RMA,CLOSED,H,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007603,CUS_007,SOX017539,MAT_FG_1002,PLT_SOUTH,20241219,20241219,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007604,CUS_007,SOX017540,MAT_FG_1003,PLT_EAST,20241220,20241220,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007605,CUS_007,SOX017541,MAT_FG_1004,PLT_SOUTH,20241221,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,1,0,1,4.2,6.0,1,REPLACE
CASE007606,CUS_007,SOX017542,MAT_FG_1005,PLT_EAST,20241222,20241222,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007607,CUS_007,SOX017543,MAT_FG_1006,PLT_SOUTH,20241223,20241223,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007608,CUS_007,SOX017544,MAT_FG_1001,PLT_EAST,20241224,20241224,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007609,CUS_007,SOX017545,MAT_FG_1002,PLT_SOUTH,20241225,20241225,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007610,CUS_007,SOX017546,MAT_FG_1003,PLT_EAST,20241226,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007611,CUS_007,SOX017547,MAT_FG_1004,PLT_SOUTH,20241227,20241227,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007612,CUS_007,SOX017548,MAT_FG_1005,PLT_EAST,20241228,20241228,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE007613,CUS_007,SOX017549,MAT_FG_1006,PLT_SOUTH,20241229,20241229,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007614,CUS_007,SOX017550,MAT_FG_1001,PLT_EAST,20241230,20241230,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007615,CUS_007,SOX017551,MAT_FG_1002,PLT_SOUTH,20241231,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007616,CUS_007,SOX017552,MAT_FG_1003,PLT_EAST,20241201,20241201,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007617,CUS_007,SOX017553,MAT_FG_1004,PLT_SOUTH,20241202,20241202,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007618,CUS_007,SOX017554,MAT_FG_1005,PLT_EAST,20241203,20241203,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,1,4.2,6.0,1,REPLACE
CASE007619,CUS_007,SOX017555,MAT_FG_1006,PLT_SOUTH,20241204,20241204,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007620,CUS_007,SOX017556,MAT_FG_1001,PLT_EAST,20241205,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007621,CUS_007,SOX017557,MAT_FG_1002,PLT_SOUTH,20241206,20241206,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007622,CUS_007,SOX017558,MAT_FG_1003,PLT_EAST,20241207,20241207,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007623,CUS_007,SOX017559,MAT_FG_1004,PLT_SOUTH,20241208,20241208,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE007624,CUS_007,SOX017560,MAT_FG_1005,PLT_EAST,20241209,20241209,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007625,CUS_007,SOX017561,MAT_FG_1006,PLT_SOUTH,20241210,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007626,CUS_007,SOX017562,MAT_FG_1001,PLT_EAST,20241211,20241211,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007627,CUS_007,SOX017563,MAT_FG_1002,PLT_SOUTH,20241212,20241212,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007628,CUS_007,SOX017564,MAT_FG_1003,PLT_EAST,20241213,20241213,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007629,CUS_007,SOX017565,MAT_FG_1004,PLT_SOUTH,20241214,20241214,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007630,CUS_007,SOX017566,MAT_FG_1005,PLT_EAST,20241215,,TS,OPEN,H,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007631,CUS_007,SOX017567,MAT_FG_1006,PLT_SOUTH,20241216,20241216,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE007632,CUS_007,SOX017568,MAT_FG_1001,PLT_EAST,20241217,20241217,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007633,CUS_007,SOX017569,MAT_FG_1002,PLT_SOUTH,20241218,20241218,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007634,CUS_007,SOX017570,MAT_FG_1003,PLT_EAST,20241219,20241219,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE007635,CUS_007,SOX017571,MAT_FG_1004,PLT_SOUTH,20241220,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007636,CUS_007,SOX017572,MAT_FG_1005,PLT_EAST,20241221,20241221,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007637,CUS_007,SOX017573,MAT_FG_1006,PLT_SOUTH,20241222,20241222,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007638,CUS_007,SOX017574,MAT_FG_1001,PLT_EAST,20241223,20241223,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007639,CUS_007,SOX017575,MAT_FG_1002,PLT_SOUTH,20241224,20241224,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007640,CUS_007,SOX017576,MAT_FG_1003,PLT_EAST,20241225,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007641,CUS_007,SOX017577,MAT_FG_1004,PLT_SOUTH,20241226,20241226,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007642,CUS_007,SOX017578,MAT_FG_1005,PLT_EAST,20241227,20241227,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007643,CUS_007,SOX017579,MAT_FG_1006,PLT_SOUTH,20241228,20241228,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007644,CUS_007,SOX017580,MAT_FG_1001,PLT_EAST,20241229,20241229,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE007645,CUS_007,SOX017581,MAT_FG_1002,PLT_SOUTH,20241230,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,1,1,0,4.2,6.0,1,REPLACE
CASE007646,CUS_007,SOX017582,MAT_FG_1003,PLT_EAST,20241231,20241231,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007647,CUS_007,SOX017583,MAT_FG_1004,PLT_SOUTH,20241201,20241201,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007648,CUS_007,SOX017584,MAT_FG_1005,PLT_EAST,20241202,20241202,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007649,CUS_007,SOX017585,MAT_FG_1006,PLT_SOUTH,20241203,20241203,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007650,CUS_007,SOX017586,MAT_FG_1001,PLT_EAST,20241204,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007651,CUS_007,SOX017587,MAT_FG_1002,PLT_SOUTH,20241205,20241205,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007652,CUS_007,SOX017588,MAT_FG_1003,PLT_EAST,20241206,20241206,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007653,CUS_007,SOX017589,MAT_FG_1004,PLT_SOUTH,20241207,20241207,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007654,CUS_007,SOX017590,MAT_FG_1005,PLT_EAST,20241208,20241208,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007655,CUS_007,SOX017591,MAT_FG_1006,PLT_SOUTH,20241209,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007656,CUS_007,SOX017592,MAT_FG_1001,PLT_EAST,20241210,20241210,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE007657,CUS_007,SOX017593,MAT_FG_1002,PLT_SOUTH,20241211,20241211,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,1,4.2,6.0,1,REPLACE
CASE007658,CUS_007,SOX017594,MAT_FG_1003,PLT_EAST,20241212,20241212,TS,CLOSED,H,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007659,CUS_007,SOX017595,MAT_FG_1004,PLT_SOUTH,20241213,20241213,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007660,CUS_007,SOX017596,MAT_FG_1005,PLT_EAST,20241214,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007661,CUS_007,SOX017597,MAT_FG_1006,PLT_SOUTH,20241215,20241215,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007662,CUS_007,SOX017598,MAT_FG_1001,PLT_EAST,20241216,20241216,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007663,CUS_007,SOX017599,MAT_FG_1002,PLT_SOUTH,20241217,20241217,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007664,CUS_007,SOX017600,MAT_FG_1003,PLT_EAST,20241218,20241218,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007665,CUS_008,SOX017601,MAT_FG_1004,PLT_EAST,20241201,,RMA,OPEN,H,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007666,CUS_008,SOX017602,MAT_FG_1005,PLT_SOUTH,20241202,20241202,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007667,CUS_008,SOX017603,MAT_FG_1006,PLT_EAST,20241203,20241203,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE007668,CUS_008,SOX017604,MAT_FG_1001,PLT_SOUTH,20241204,20241204,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007669,CUS_008,SOX017605,MAT_FG_1002,PLT_EAST,20241205,20241205,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007670,CUS_008,SOX017606,MAT_FG_1003,PLT_SOUTH,20241206,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE007671,CUS_008,SOX017607,MAT_FG_1004,PLT_EAST,20241207,20241207,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007672,CUS_008,SOX017608,MAT_FG_1005,PLT_SOUTH,20241208,20241208,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007673,CUS_008,SOX017609,MAT_FG_1006,PLT_EAST,20241209,20241209,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007674,CUS_008,SOX017610,MAT_FG_1001,PLT_SOUTH,20241210,20241210,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007675,CUS_008,SOX017611,MAT_FG_1002,PLT_EAST,20241211,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007676,CUS_008,SOX017612,MAT_FG_1003,PLT_SOUTH,20241212,20241212,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007677,CUS_008,SOX017613,MAT_FG_1004,PLT_EAST,20241213,20241213,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE007678,CUS_008,SOX017614,MAT_FG_1005,PLT_SOUTH,20241214,20241214,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE007679,CUS_008,SOX017615,MAT_FG_1006,PLT_EAST,20241215,20241215,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007680,CUS_008,SOX017616,MAT_FG_1001,PLT_SOUTH,20241216,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007681,CUS_008,SOX017617,MAT_FG_1002,PLT_EAST,20241217,20241217,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007682,CUS_008,SOX017618,MAT_FG_1003,PLT_SOUTH,20241218,20241218,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007683,CUS_008,SOX017619,MAT_FG_1004,PLT_EAST,20241219,20241219,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,1,4.2,6.0,1,REPLACE
CASE007684,CUS_008,SOX017620,MAT_FG_1005,PLT_SOUTH,20241220,20241220,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007685,CUS_008,SOX017621,MAT_FG_1006,PLT_EAST,20241221,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE007686,CUS_008,SOX017622,MAT_FG_1001,PLT_SOUTH,20241222,20241222,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE007687,CUS_008,SOX017623,MAT_FG_1002,PLT_EAST,20241223,20241223,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE007688,CUS_008,SOX017624,MAT_FG_1003,PLT_SOUTH,20241224,20241224,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE007689,CUS_008,SOX017625,MAT_FG_1004,PLT_EAST,20241225,20241225,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE007690,CUS_008,SOX017626,MAT_FG_1005,PLT_SOUTH,20241226,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE007691,CUS_008,SOX017627,MAT_FG_1006,PLT_EAST,20241227,20241227,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
