qa_defect_id,inspection_id,defect_type_cd,defect_qty,defect_loc_cd,root_cause_cd,containment_fg
117979,INSPX098990,DF04,1,NA,TBD,0
117980,INSPX098990,DF01,1,NA,TBD,0
117981,INSPX098991,DF01,2,NA,TBD,0
117982,INSPX098991,DF02,1,NA,TBD,0
117983,INSPX098992,DF03,1,NA,TBD,0
117984,INSPX098992,DF04,1,NA,TBD,0
117985,INSPX098993,DF04,2,NA,TBD,0
117986,INSPX098993,DF01,1,NA,TBD,0
117987,INSPX098994,DF01,3,NA,TBD,0
117988,INSPX098994,DF02,1,NA,TBD,0
117989,INSPX098995,DF03,2,NA,TBD,0
117990,INSPX098995,DF04,1,NA,TBD,0
117991,INSPX098996,DF04,3,NA,TBD,0
117992,INSPX098996,DF01,1,NA,TBD,0
117993,INSPX098997,DF01,4,NA,TBD,0
117994,INSPX098997,DF02,1,NA,TBD,0
117995,INSPX098998,DF03,3,NA,TBD,0
117996,INSPX098998,DF04,1,NA,TBD,0
117997,INSPX098999,DF04,4,NA,TBD,0
117998,INSPX098999,DF01,1,NA,TBD,0
117999,INSPX099000,DF01,5,NA,TBD,0
118000,INSPX099000,DF02,1,NA,TBD,0
118001,INSPX099001,DF03,4,NA,TBD,0
118002,INSPX099001,DF04,1,NA,TBD,0
118003,INSPX099002,DF04,5,NA,TBD,0
118004,INSPX099002,DF01,1,NA,TBD,0
118005,INSPX099003,DF01,6,NA,TBD,0
118006,INSPX099003,DF02,1,NA,TBD,0
118007,INSPX099004,DF03,5,NA,TBD,0
118008,INSPX099004,DF04,1,NA,TBD,0
118009,INSPX099005,DF04,6,NA,TBD,0
118010,INSPX099005,DF01,1,NA,TBD,0
118011,INSPX099006,DF01,1,NA,TBD,0
118012,INSPX099006,DF02,1,NA,TBD,0
118013,INSPX099007,DF03,6,NA,TBD,0
118014,INSPX099007,DF04,1,NA,TBD,0
118015,INSPX099008,DF04,1,NA,TBD,0
118016,INSPX099008,DF01,1,NA,TBD,0
118017,INSPX099009,DF01,2,NA,TBD,0
118018,INSPX099009,DF02,1,NA,TBD,0
118019,INSPX099010,DF03,1,NA,TBD,0
118020,INSPX099010,DF04,1,NA,TBD,0
118021,INSPX099011,DF04,2,NA,TBD,0
118022,INSPX099011,DF01,1,NA,TBD,0
118023,INSPX099012,DF01,3,NA,TBD,0
118024,INSPX099012,DF02,1,NA,TBD,0
118025,INSPX099013,DF03,2,NA,TBD,0
118026,INSPX099013,DF04,1,NA,TBD,0
118027,INSPX099014,DF04,3,NA,TBD,0
118028,INSPX099014,DF01,1,NA,TBD,0
118029,INSPX099015,DF01,4,NA,TBD,0
118030,INSPX099015,DF02,1,NA,TBD,0
118031,INSPX099016,DF03,3,NA,TBD,0
118032,INSPX099016,DF04,1,NA,TBD,0
118033,INSPX099017,DF04,4,NA,TBD,0
118034,INSPX099017,DF01,1,NA,TBD,0
118035,INSPX099018,DF01,5,NA,TBD,0
118036,INSPX099018,DF02,1,NA,TBD,0
118037,INSPX099019,DF03,4,NA,TBD,0
118038,INSPX099019,DF04,1,NA,TBD,0
118039,INSPX099020,DF04,5,NA,TBD,0
118040,INSPX099020,DF01,1,NA,TBD,0
118041,INSPX099021,DF01,6,NA,TBD,0
118042,INSPX099021,DF02,1,NA,TBD,0
118043,INSPX099022,DF03,5,NA,TBD,0
118044,INSPX099022,DF04,1,NA,TBD,0
118045,INSPX099023,DF04,6,NA,TBD,0
118046,INSPX099023,DF01,1,NA,TBD,0
118047,INSPX099024,DF01,1,NA,TBD,0
118048,INSPX099024,DF02,1,NA,TBD,0
118049,INSPX099025,DF03,6,NA,TBD,0
118050,INSPX099025,DF04,1,NA,TBD,0
118051,INSPX099026,DF04,1,NA,TBD,0
118052,INSPX099026,DF01,1,NA,TBD,0
118053,INSPX099027,DF01,2,NA,TBD,0
118054,INSPX099027,DF02,1,NA,TBD,0
118055,INSPX099028,DF03,1,NA,TBD,0
118056,INSPX099028,DF04,1,NA,TBD,0
118057,INSPX099029,DF04,2,NA,TBD,0
118058,INSPX099029,DF01,1,NA,TBD,0
118059,INSPX099030,DF01,3,NA,TBD,0
118060,INSPX099030,DF02,1,NA,TBD,0
118061,INSPX099031,DF03,2,NA,TBD,0
118062,INSPX099031,DF04,1,NA,TBD,0
118063,INSPX099032,DF04,3,NA,TBD,0
118064,INSPX099032,DF01,1,NA,TBD,0
118065,INSPX099033,DF01,4,NA,TBD,0
118066,INSPX099033,DF02,1,NA,TBD,0
118067,INSPX099034,DF03,3,NA,TBD,0
118068,INSPX099034,DF04,1,NA,TBD,0
118069,INSPX099035,DF04,4,NA,TBD,0
118070,INSPX099035,DF01,1,NA,TBD,0
118071,INSPX099036,DF01,5,NA,TBD,0
118072,INSPX099036,DF02,1,NA,TBD,0
118073,INSPX099037,DF03,4,NA,TBD,0
118074,INSPX099037,DF04,1,NA,TBD,0
118075,INSPX099038,DF04,5,NA,TBD,0
118076,INSPX099038,DF01,1,NA,TBD,0
118077,INSPX099039,DF01,6,NA,TBD,0
118078,INSPX099039,DF02,1,NA,TBD,0
118079,INSPX099040,DF04,5,NA,TBD,0
118080,INSPX099040,DF01,1,NA,TBD,0
118081,INSPX099041,DF01,6,NA,TBD,0
118082,INSPX099041,DF02,1,NA,TBD,0
118083,INSPX099042,DF02,1,NA,TBD,0
118084,INSPX099042,DF03,1,NA,TBD,0
118085,INSPX099043,DF04,6,NA,TBD,0
118086,INSPX099043,DF01,1,NA,TBD,0
118087,INSPX099044,DF01,1,NA,TBD,0
118088,INSPX099044,DF02,1,NA,TBD,0
118089,INSPX099045,DF02,2,NA,TBD,0
118090,INSPX099045,DF03,1,NA,TBD,0
118091,INSPX099046,DF04,1,NA,TBD,0
118092,INSPX099046,DF01,1,NA,TBD,0
118093,INSPX099047,DF01,2,NA,TBD,0
118094,INSPX099047,DF02,1,NA,TBD,0
118095,INSPX099048,DF02,3,NA,TBD,0
118096,INSPX099048,DF03,1,NA,TBD,0
118097,INSPX099049,DF04,2,NA,TBD,0
118098,INSPX099049,DF01,1,NA,TBD,0
118099,INSPX099050,DF01,3,NA,TBD,0
118100,INSPX099050,DF02,1,NA,TBD,0
118101,INSPX099051,DF02,4,NA,TBD,0
118102,INSPX099051,DF03,1,NA,TBD,0
118103,INSPX099052,DF04,3,NA,TBD,0
118104,INSPX099052,DF01,1,NA,TBD,0
118105,INSPX099053,DF01,4,NA,TBD,0
118106,INSPX099053,DF02,1,NA,TBD,0
118107,INSPX099054,DF02,5,NA,TBD,0
118108,INSPX099054,DF03,1,NA,TBD,0
118109,INSPX099055,DF04,4,NA,TBD,0
118110,INSPX099055,DF01,1,NA,TBD,0
118111,INSPX099056,DF01,5,NA,TBD,0
118112,INSPX099056,DF02,1,NA,TBD,0
118113,INSPX099057,DF02,6,NA,TBD,0
118114,INSPX099057,DF03,1,NA,TBD,0
118115,INSPX099058,DF04,5,NA,TBD,0
118116,INSPX099058,DF01,1,NA,TBD,0
118117,INSPX099059,DF01,6,NA,TBD,0
118118,INSPX099059,DF02,1,NA,TBD,0
118119,INSPX099060,DF02,1,NA,TBD,0
118120,INSPX099060,DF03,1,NA,TBD,0
118121,INSPX099061,DF04,6,NA,TBD,0
118122,INSPX099061,DF01,1,NA,TBD,0
118123,INSPX099062,DF01,1,NA,TBD,0
118124,INSPX099062,DF02,1,NA,TBD,0
118125,INSPX099063,DF02,2,NA,TBD,0
118126,INSPX099063,DF03,1,NA,TBD,0
118127,INSPX099064,DF04,1,NA,TBD,0
118128,INSPX099064,DF01,1,NA,TBD,0
118129,INSPX099065,DF01,2,NA,TBD,0
118130,INSPX099065,DF02,1,NA,TBD,0
118131,INSPX099066,DF02,3,NA,TBD,0
118132,INSPX099066,DF03,1,NA,TBD,0
118133,INSPX099067,DF04,2,NA,TBD,0
118134,INSPX099067,DF01,1,NA,TBD,0
118135,INSPX099068,DF01,3,NA,TBD,0
118136,INSPX099068,DF02,1,NA,TBD,0
118137,INSPX099069,DF02,4,NA,TBD,0
118138,INSPX099069,DF03,1,NA,TBD,0
118139,INSPX099070,DF04,3,NA,TBD,0
118140,INSPX099070,DF01,1,NA,TBD,0
118141,INSPX099071,DF01,4,NA,TBD,0
118142,INSPX099071,DF02,1,NA,TBD,0
118143,INSPX099072,DF02,5,NA,TBD,0
118144,INSPX099072,DF03,1,NA,TBD,0
118145,INSPX099073,DF04,4,NA,TBD,0
118146,INSPX099073,DF01,1,NA,TBD,0
118147,INSPX099074,DF01,5,NA,TBD,0
118148,INSPX099074,DF02,1,NA,TBD,0
118149,INSPX099075,DF02,6,NA,TBD,0
118150,INSPX099075,DF03,1,NA,TBD,0
118151,INSPX099076,DF04,5,NA,TBD,0
118152,INSPX099076,DF01,1,NA,TBD,0
118153,INSPX099077,DF01,6,NA,TBD,0
118154,INSPX099077,DF02,1,NA,TBD,0
118155,INSPX099078,DF02,1,NA,TBD,0
118156,INSPX099078,DF03,1,NA,TBD,0
118157,INSPX099079,DF04,6,NA,TBD,0
118158,INSPX099079,DF01,1,NA,TBD,0
118159,INSPX099080,DF01,1,NA,TBD,0
118160,INSPX099080,DF02,1,NA,TBD,0
118161,INSPX099081,DF02,2,NA,TBD,0
118162,INSPX099081,DF03,1,NA,TBD,0
118163,INSPX099082,DF04,1,NA,TBD,0
118164,INSPX099082,DF01,1,NA,TBD,0
118165,INSPX099083,DF01,2,NA,TBD,0
118166,INSPX099083,DF02,1,NA,TBD,0
118167,INSPX099084,DF02,3,NA,TBD,0
118168,INSPX099084,DF03,1,NA,TBD,0
118169,INSPX099085,DF04,2,NA,TBD,0
118170,INSPX099085,DF01,1,NA,TBD,0
118171,INSPX099086,DF01,3,NA,TBD,0
118172,INSPX099086,DF02,1,NA,TBD,0
118173,INSPX099087,DF02,4,NA,TBD,0
118174,INSPX099087,DF03,1,NA,TBD,0
118175,INSPX099088,DF04,3,NA,TBD,0
118176,INSPX099088,DF01,1,NA,TBD,0
118177,INSPX099089,DF01,4,NA,TBD,0
118178,INSPX099089,DF02,1,NA,TBD,0
118179,INSPX099090,DF02,5,NA,TBD,0
118180,INSPX099090,DF03,1,NA,TBD,0
118181,INSPX099091,DF04,4,NA,TBD,0
118182,INSPX099091,DF01,1,NA,TBD,0
118183,INSPX099092,DF01,5,NA,TBD,0
118184,INSPX099092,DF02,1,NA,TBD,0
118185,INSPX099093,DF02,6,NA,TBD,0
118186,INSPX099093,DF03,1,NA,TBD,0
118187,INSPX099094,DF04,5,NA,TBD,0
118188,INSPX099094,DF01,1,NA,TBD,0
118189,INSPX099095,DF01,6,NA,TBD,0
118190,INSPX099095,DF02,1,NA,TBD,0
118191,INSPX099096,DF02,1,NA,TBD,0
118192,INSPX099096,DF03,1,NA,TBD,0
118193,INSPX099097,DF04,6,NA,TBD,0
118194,INSPX099097,DF01,1,NA,TBD,0
118195,INSPX099098,DF01,1,NA,TBD,0
118196,INSPX099098,DF02,1,NA,TBD,0
118197,INSPX099099,DF02,2,NA,TBD,0
118198,INSPX099099,DF03,1,NA,TBD,0
118199,INSPX099100,DF04,1,NA,TBD,0
118200,INSPX099100,DF01,1,NA,TBD,0
118201,INSPX099101,DF01,2,NA,TBD,0
118202,INSPX099101,DF02,1,NA,TBD,0
118203,INSPX099102,DF02,3,NA,TBD,0
118204,INSPX099102,DF03,1,NA,TBD,0
118205,INSPX099103,DF04,2,NA,TBD,0
118206,INSPX099103,DF01,1,NA,TBD,0
118207,INSPX099104,DF01,3,NA,TBD,0
118208,INSPX099104,DF02,1,NA,TBD,0
118209,INSPX099105,DF02,4,NA,TBD,0
118210,INSPX099105,DF03,1,NA,TBD,0
118211,INSPX099106,DF04,3,NA,TBD,0
118212,INSPX099106,DF01,1,NA,TBD,0
118213,INSPX099107,DF01,4,NA,TBD,0
118214,INSPX099107,DF02,1,NA,TBD,0
118215,INSPX099108,DF02,5,NA,TBD,0
118216,INSPX099108,DF03,1,NA,TBD,0
118217,INSPX099109,DF04,4,NA,TBD,0
118218,INSPX099109,DF01,1,NA,TBD,0
118219,INSPX099110,DF01,5,NA,TBD,0
118220,INSPX099110,DF02,1,NA,TBD,0
118221,INSPX099111,DF02,6,NA,TBD,0
118222,INSPX099111,DF03,1,NA,TBD,0
118223,INSPX099112,DF04,5,NA,TBD,0
118224,INSPX099112,DF01,1,NA,TBD,0
118225,INSPX099113,DF01,6,NA,TBD,0
118226,INSPX099113,DF02,1,NA,TBD,0
118227,INSPX099114,DF02,1,NA,TBD,0
118228,INSPX099114,DF03,1,NA,TBD,0
118229,INSPX099115,DF04,6,NA,TBD,0
118230,INSPX099115,DF01,1,NA,TBD,0
118231,INSPX099116,DF01,1,NA,TBD,0
118232,INSPX099116,DF02,1,NA,TBD,0
118233,INSPX099117,DF02,2,NA,TBD,0
118234,INSPX099117,DF03,1,NA,TBD,0
118235,INSPX099118,DF04,1,NA,TBD,0
118236,INSPX099118,DF01,1,NA,TBD,0
118237,INSPX099119,DF01,2,NA,TBD,0
118238,INSPX099119,DF02,1,NA,TBD,0
118239,INSPX099120,DF02,3,NA,TBD,0
118240,INSPX099120,DF03,1,NA,TBD,0
118241,INSPX099121,DF04,2,NA,TBD,0
118242,INSPX099121,DF01,1,NA,TBD,0
118243,INSPX099122,DF01,3,NA,TBD,0
118244,INSPX099122,DF02,1,NA,TBD,0
118245,INSPX099123,DF02,4,NA,TBD,0
118246,INSPX099123,DF03,1,NA,TBD,0
118247,INSPX099124,DF04,3,NA,TBD,0
118248,INSPX099124,DF01,1,NA,TBD,0
118249,INSPX099125,DF01,4,NA,TBD,0
118250,INSPX099125,DF02,1,NA,TBD,0
118251,INSPX099126,DF02,5,NA,TBD,0
118252,INSPX099126,DF03,1,NA,TBD,0
118253,INSPX099127,DF04,4,NA,TBD,0
118254,INSPX099127,DF01,1,NA,TBD,0
118255,INSPX099128,DF01,5,NA,TBD,0
118256,INSPX099128,DF02,1,NA,TBD,0
118257,INSPX099129,DF02,6,NA,TBD,0
118258,INSPX099129,DF03,1,NA,TBD,0
118259,INSPX099130,DF04,5,NA,TBD,0
118260,INSPX099130,DF01,1,NA,TBD,0
118261,INSPX099131,DF01,6,NA,TBD,0
118262,INSPX099131,DF02,1,NA,TBD,0
118263,INSPX099132,DF02,1,NA,TBD,0
118264,INSPX099132,DF03,1,NA,TBD,0
118265,INSPX099133,DF01,6,NA,TBD,0
118266,INSPX099133,DF02,1,NA,TBD,0
118267,INSPX099134,DF02,1,NA,TBD,0
118268,INSPX099134,DF03,1,NA,TBD,0
118269,INSPX099135,DF03,2,NA,TBD,0
118270,INSPX099135,DF04,1,NA,TBD,0
118271,INSPX099136,DF01,1,NA,TBD,0
118272,INSPX099136,DF02,1,NA,TBD,0
118273,INSPX099137,DF02,2,NA,TBD,0
118274,INSPX099137,DF03,1,NA,TBD,0
118275,INSPX099138,DF03,3,NA,TBD,0
118276,INSPX099138,DF04,1,NA,TBD,0
118277,INSPX099139,DF01,2,NA,TBD,0
118278,INSPX099139,DF02,1,NA,TBD,0
118279,INSPX099140,DF02,3,NA,TBD,0
118280,INSPX099140,DF03,1,NA,TBD,0
118281,INSPX099141,DF03,4,NA,TBD,0
118282,INSPX099141,DF04,1,NA,TBD,0
118283,INSPX099142,DF01,3,NA,TBD,0
118284,INSPX099142,DF02,1,NA,TBD,0
118285,INSPX099143,DF02,4,NA,TBD,0
118286,INSPX099143,DF03,1,NA,TBD,0
118287,INSPX099144,DF03,5,NA,TBD,0
118288,INSPX099144,DF04,1,NA,TBD,0
118289,INSPX099145,DF01,4,NA,TBD,0
118290,INSPX099145,DF02,1,NA,TBD,0
118291,INSPX099146,DF02,5,NA,TBD,0
118292,INSPX099146,DF03,1,NA,TBD,0
118293,INSPX099147,DF03,6,NA,TBD,0
118294,INSPX099147,DF04,1,NA,TBD,0
118295,INSPX099148,DF01,5,NA,TBD,0
118296,INSPX099148,DF02,1,NA,TBD,0
118297,INSPX099149,DF02,6,NA,TBD,0
118298,INSPX099149,DF03,1,NA,TBD,0
118299,INSPX099150,DF03,1,NA,TBD,0
118300,INSPX099150,DF04,1,NA,TBD,0
118301,INSPX099151,DF01,6,NA,TBD,0
118302,INSPX099151,DF02,1,NA,TBD,0
118303,INSPX099152,DF02,1,NA,TBD,0
118304,INSPX099152,DF03,1,NA,TBD,0
118305,INSPX099153,DF03,2,NA,TBD,0
118306,INSPX099153,DF04,1,NA,TBD,0
118307,INSPX099154,DF01,1,NA,TBD,0
118308,INSPX099154,DF02,1,NA,TBD,0
118309,INSPX099155,DF02,2,NA,TBD,0
118310,INSPX099155,DF03,1,NA,TBD,0
118311,INSPX099156,DF03,3,NA,TBD,0
118312,INSPX099156,DF04,1,NA,TBD,0
118313,INSPX099157,DF01,2,NA,TBD,0
118314,INSPX099157,DF02,1,NA,TBD,0
118315,INSPX099158,DF02,3,NA,TBD,0
118316,INSPX099158,DF03,1,NA,TBD,0
118317,INSPX099159,DF03,4,NA,TBD,0
118318,INSPX099159,DF04,1,NA,TBD,0
118319,INSPX099160,DF01,3,NA,TBD,0
118320,INSPX099160,DF02,1,NA,TBD,0
118321,INSPX099161,DF02,4,NA,TBD,0
118322,INSPX099161,DF03,1,NA,TBD,0
118323,INSPX099162,DF03,5,NA,TBD,0
118324,INSPX099162,DF04,1,NA,TBD,0
118325,INSPX099163,DF01,4,NA,TBD,0
118326,INSPX099163,DF02,1,NA,TBD,0
118327,INSPX099164,DF02,5,NA,TBD,0
118328,INSPX099164,DF03,1,NA,TBD,0
118329,INSPX099165,DF03,6,NA,TBD,0
118330,INSPX099165,DF04,1,NA,TBD,0
118331,INSPX099166,DF01,5,NA,TBD,0
118332,INSPX099166,DF02,1,NA,TBD,0
118333,INSPX099167,DF02,6,NA,TBD,0
118334,INSPX099167,DF03,1,NA,TBD,0
118335,INSPX099168,DF03,1,NA,TBD,0
118336,INSPX099168,DF04,1,NA,TBD,0
118337,INSPX099169,DF01,6,NA,TBD,0
118338,INSPX099169,DF02,1,NA,TBD,0
118339,INSPX099170,DF02,1,NA,TBD,0
118340,INSPX099170,DF03,1,NA,TBD,0
118341,INSPX099171,DF03,2,NA,TBD,0
118342,INSPX099171,DF04,1,NA,TBD,0
118343,INSPX099172,DF01,1,NA,TBD,0
118344,INSPX099172,DF02,1,NA,TBD,0
118345,INSPX099173,DF02,2,NA,TBD,0
118346,INSPX099173,DF03,1,NA,TBD,0
118347,INSPX099174,DF03,3,NA,TBD,0
118348,INSPX099174,DF04,1,NA,TBD,0
118349,INSPX099175,DF01,2,NA,TBD,0
118350,INSPX099175,DF02,1,NA,TBD,0
118351,INSPX099176,DF02,3,NA,TBD,0
118352,INSPX099176,DF03,1,NA,TBD,0
118353,INSPX099177,DF03,4,NA,TBD,0
118354,INSPX099177,DF04,1,NA,TBD,0
118355,INSPX099178,DF01,3,NA,TBD,0
118356,INSPX099178,DF02,1,NA,TBD,0
118357,INSPX099179,DF02,4,NA,TBD,0
118358,INSPX099179,DF03,1,NA,TBD,0
118359,INSPX099180,DF03,5,NA,TBD,0
118360,INSPX099180,DF04,1,NA,TBD,0
118361,INSPX099181,DF01,4,NA,TBD,0
118362,INSPX099181,DF02,1,NA,TBD,0
118363,INSPX099182,DF02,5,NA,TBD,0
118364,INSPX099182,DF03,1,NA,TBD,0
118365,INSPX099183,DF03,6,NA,TBD,0
118366,INSPX099183,DF04,1,NA,TBD,0
118367,INSPX099184,DF01,5,NA,TBD,0
118368,INSPX099184,DF02,1,NA,TBD,0
118369,INSPX099185,DF02,6,NA,TBD,0
118370,INSPX099185,DF03,1,NA,TBD,0
118371,INSPX099186,DF03,1,NA,TBD,0
118372,INSPX099186,DF04,1,NA,TBD,0
118373,INSPX099187,DF01,6,NA,TBD,0
118374,INSPX099187,DF02,1,NA,TBD,0
118375,INSPX099188,DF02,1,NA,TBD,0
118376,INSPX099188,DF03,1,NA,TBD,0
118377,INSPX099189,DF03,2,NA,TBD,0
118378,INSPX099189,DF04,1,NA,TBD,0
118379,INSPX099190,DF01,1,NA,TBD,0
118380,INSPX099190,DF02,1,NA,TBD,0
118381,INSPX099191,DF02,2,NA,TBD,0
118382,INSPX099191,DF03,1,NA,TBD,0
118383,INSPX099192,DF03,3,NA,TBD,0
118384,INSPX099192,DF04,1,NA,TBD,0
118385,INSPX099193,DF01,2,NA,TBD,0
118386,INSPX099193,DF02,1,NA,TBD,0
118387,INSPX099194,DF02,3,NA,TBD,0
118388,INSPX099194,DF03,1,NA,TBD,0
118389,INSPX099195,DF03,4,NA,TBD,0
118390,INSPX099195,DF04,1,NA,TBD,0
118391,INSPX099196,DF01,3,NA,TBD,0
118392,INSPX099196,DF02,1,NA,TBD,0
118393,INSPX099197,DF02,4,NA,TBD,0
118394,INSPX099197,DF03,1,NA,TBD,0
118395,INSPX099198,DF03,5,NA,TBD,0
118396,INSPX099198,DF04,1,NA,TBD,0
118397,INSPX099199,DF01,4,NA,TBD,0
118398,INSPX099199,DF02,1,NA,TBD,0
118399,INSPX099200,DF02,5,NA,TBD,0
118400,INSPX099200,DF03,1,NA,TBD,0
118401,INSPX099201,DF03,6,NA,TBD,0
118402,INSPX099201,DF04,1,NA,TBD,0
118403,INSPX099202,DF01,5,NA,TBD,0
118404,INSPX099202,DF02,1,NA,TBD,0
118405,INSPX099203,DF02,6,NA,TBD,0
118406,INSPX099203,DF03,1,NA,TBD,0
118407,INSPX099204,DF03,1,NA,TBD,0
118408,INSPX099204,DF04,1,NA,TBD,0
118409,INSPX099205,DF01,6,NA,TBD,0
118410,INSPX099205,DF02,1,NA,TBD,0
118411,INSPX099206,DF02,1,NA,TBD,0
118412,INSPX099206,DF03,1,NA,TBD,0
118413,INSPX099207,DF03,2,NA,TBD,0
118414,INSPX099207,DF04,1,NA,TBD,0
118415,INSPX099208,DF01,1,NA,TBD,0
118416,INSPX099208,DF02,1,NA,TBD,0
118417,INSPX099209,DF02,2,NA,TBD,0
118418,INSPX099209,DF03,1,NA,TBD,0
118419,INSPX099210,DF03,3,NA,TBD,0
118420,INSPX099210,DF04,1,NA,TBD,0
118421,INSPX099211,DF01,2,NA,TBD,0
118422,INSPX099211,DF02,1,NA,TBD,0
118423,INSPX099212,DF02,3,NA,TBD,0
118424,INSPX099212,DF03,1,NA,TBD,0
118425,INSPX099213,DF03,4,NA,TBD,0
118426,INSPX099213,DF04,1,NA,TBD,0
118427,INSPX099214,DF01,3,NA,TBD,0
118428,INSPX099214,DF02,1,NA,TBD,0
118429,INSPX099215,DF02,4,NA,TBD,0
118430,INSPX099215,DF03,1,NA,TBD,0
118431,INSPX099216,DF03,5,NA,TBD,0
118432,INSPX099216,DF04,1,NA,TBD,0
118433,INSPX099217,DF01,4,NA,TBD,0
118434,INSPX099217,DF02,1,NA,TBD,0
118435,INSPX099218,DF02,5,NA,TBD,0
118436,INSPX099218,DF03,1,NA,TBD,0
118437,INSPX099219,DF03,6,NA,TBD,0
118438,INSPX099219,DF04,1,NA,TBD,0
118439,INSPX099220,DF01,5,NA,TBD,0
118440,INSPX099220,DF02,1,NA,TBD,0
118441,INSPX099221,DF02,6,NA,TBD,0
118442,INSPX099221,DF03,1,NA,TBD,0
118443,INSPX099222,DF03,1,NA,TBD,0
118444,INSPX099222,DF04,1,NA,TBD,0
118445,INSPX099223,DF01,6,NA,TBD,0
118446,INSPX099223,DF02,1,NA,TBD,0
118447,INSPX099224,DF02,1,NA,TBD,0
118448,INSPX099224,DF03,1,NA,TBD,0
118449,INSPX099225,DF03,2,NA,TBD,0
118450,INSPX099225,DF04,1,NA,TBD,0
118451,INSPX099226,DF02,1,NA,TBD,0
118452,INSPX099226,DF03,1,NA,TBD,0
118453,INSPX099227,DF03,2,NA,TBD,0
118454,INSPX099227,DF04,1,NA,TBD,0
118455,INSPX099228,DF04,3,NA,TBD,0
118456,INSPX099228,DF01,1,NA,TBD,0
118457,INSPX099229,DF02,2,NA,TBD,0
118458,INSPX099229,DF03,1,NA,TBD,0
118459,INSPX099230,DF03,3,NA,TBD,0
118460,INSPX099230,DF04,1,NA,TBD,0
118461,INSPX099231,DF04,4,NA,TBD,0
118462,INSPX099231,DF01,1,NA,TBD,0
118463,INSPX099232,DF02,3,NA,TBD,0
118464,INSPX099232,DF03,1,NA,TBD,0
118465,INSPX099233,DF03,4,NA,TBD,0
118466,INSPX099233,DF04,1,NA,TBD,0
118467,INSPX099234,DF04,5,NA,TBD,0
118468,INSPX099234,DF01,1,NA,TBD,0
118469,INSPX099235,DF02,4,NA,TBD,0
118470,INSPX099235,DF03,1,NA,TBD,0
118471,INSPX099236,DF03,5,NA,TBD,0
118472,INSPX099236,DF04,1,NA,TBD,0
118473,INSPX099237,DF04,6,NA,TBD,0
118474,INSPX099237,DF01,1,NA,TBD,0
118475,INSPX099238,DF02,5,NA,TBD,0
118476,INSPX099238,DF03,1,NA,TBD,0
118477,INSPX099239,DF03,6,NA,TBD,0
118478,INSPX099239,DF04,1,NA,TBD,0
118479,INSPX099240,DF04,1,NA,TBD,0
118480,INSPX099240,DF01,1,NA,TBD,0
118481,INSPX099241,DF02,6,NA,TBD,0
118482,INSPX099241,DF03,1,NA,TBD,0
118483,INSPX099242,DF03,1,NA,TBD,0
118484,INSPX099242,DF04,1,NA,TBD,0
118485,INSPX099243,DF04,2,NA,TBD,0
118486,INSPX099243,DF01,1,NA,TBD,0
118487,INSPX099244,DF02,1,NA,TBD,0
118488,INSPX099244,DF03,1,NA,TBD,0
118489,INSPX099245,DF03,2,NA,TBD,0
118490,INSPX099245,DF04,1,NA,TBD,0
118491,INSPX099246,DF04,3,NA,TBD,0
118492,INSPX099246,DF01,1,NA,TBD,0
118493,INSPX099247,DF02,2,NA,TBD,0
118494,INSPX099247,DF03,1,NA,TBD,0
118495,INSPX099248,DF03,3,NA,TBD,0
118496,INSPX099248,DF04,1,NA,TBD,0
118497,INSPX099249,DF04,4,NA,TBD,0
118498,INSPX099249,DF01,1,NA,TBD,0
118499,INSPX099250,DF02,3,NA,TBD,0
118500,INSPX099250,DF03,1,NA,TBD,0
118501,INSPX099251,DF03,4,NA,TBD,0
118502,INSPX099251,DF04,1,NA,TBD,0
118503,INSPX099252,DF04,5,NA,TBD,0
118504,INSPX099252,DF01,1,NA,TBD,0
118505,INSPX099253,DF02,4,NA,TBD,0
118506,INSPX099253,DF03,1,NA,TBD,0
118507,INSPX099254,DF03,5,NA,TBD,0
118508,INSPX099254,DF04,1,NA,TBD,0
118509,INSPX099255,DF04,6,NA,TBD,0
118510,INSPX099255,DF01,1,NA,TBD,0
118511,INSPX099256,DF02,5,NA,TBD,0
118512,INSPX099256,DF03,1,NA,TBD,0
118513,INSPX099257,DF03,6,NA,TBD,0
118514,INSPX099257,DF04,1,NA,TBD,0
118515,INSPX099258,DF04,1,NA,TBD,0
118516,INSPX099258,DF01,1,NA,TBD,0
118517,INSPX099259,DF02,6,NA,TBD,0
118518,INSPX099259,DF03,1,NA,TBD,0
118519,INSPX099260,DF03,1,NA,TBD,0
118520,INSPX099260,DF04,1,NA,TBD,0
118521,INSPX099261,DF04,2,NA,TBD,0
118522,INSPX099261,DF01,1,NA,TBD,0
118523,INSPX099262,DF02,1,NA,TBD,0
118524,INSPX099262,DF03,1,NA,TBD,0
118525,INSPX099263,DF03,2,NA,TBD,0
118526,INSPX099263,DF04,1,NA,TBD,0
118527,INSPX099264,DF04,3,NA,TBD,0
118528,INSPX099264,DF01,1,NA,TBD,0
118529,INSPX099265,DF02,2,NA,TBD,0
118530,INSPX099265,DF03,1,NA,TBD,0
118531,INSPX099266,DF03,3,NA,TBD,0
118532,INSPX099266,DF04,1,NA,TBD,0
118533,INSPX099267,DF04,4,NA,TBD,0
118534,INSPX099267,DF01,1,NA,TBD,0
118535,INSPX099268,DF02,3,NA,TBD,0
