opr_id,work_order_id,opr_seq,work_center_cd,std_cycle_min,actual_cycle_min,setup_min,wait_min,opr_status_cd
46661,WOX018887,3,PACK,1.8,1.87,0.0,0.0,CMP
46662,WOX018888,1,SMT,2.6,2.5,0.0,0.0,CMP
46663,WOX018888,2,ASM,3.4,3.26,0.0,0.0,CMP
46664,WOX018888,3,PACK,1.8,1.73,0.0,0.0,CMP
46665,WOX018889,1,SMT,2.6,2.55,0.0,0.0,CMP
46666,WOX018889,2,ASM,3.4,3.33,0.0,0.0,CMP
46667,WOX018889,3,PACK,1.8,1.76,0.0,0.0,CMP
46668,WOX018890,1,SMT,2.6,2.5,0.0,0.0,CMP
46669,WOX018890,2,ASM,3.4,3.26,0.0,0.0,CMP
46670,WOX018890,3,PACK,1.8,1.73,0.0,0.0,CMP
46671,WOX018891,1,SMT,2.6,2.55,0.0,0.0,CMP
46672,WOX018891,2,ASM,3.4,3.33,0.0,0.0,CMP
46673,WOX018891,3,PACK,1.8,1.76,0.0,0.0,CMP
46674,WOX018892,1,SMT,2.6,2.6,0.0,0.0,CMP
46675,WOX018892,2,ASM,3.4,3.4,0.0,0.0,CMP
46676,WOX018892,3,PACK,1.8,1.8,0.0,0.0,CMP
46677,WOX018893,1,SMT,2.6,2.55,0.0,0.0,CMP
46678,WOX018893,2,ASM,3.4,3.33,0.0,0.0,CMP
46679,WOX018893,3,PACK,1.8,1.76,0.0,0.0,CMP
46680,WOX018894,1,SMT,2.6,2.6,0.0,0.0,CMP
46681,WOX018894,2,ASM,3.4,3.4,0.0,0.0,CMP
46682,WOX018894,3,PACK,1.8,1.8,0.0,0.0,CMP
46683,WOX018895,1,SMT,2.6,2.65,0.0,0.0,CMP
46684,WOX018895,2,ASM,3.4,3.47,0.0,0.0,CMP
46685,WOX018895,3,PACK,1.8,1.84,0.0,0.0,CMP
46686,WOX018896,1,SMT,2.6,2.6,0.0,0.0,CMP
46687,WOX018896,2,ASM,3.4,3.4,0.0,0.0,CMP
46688,WOX018896,3,PACK,1.8,1.8,0.0,0.0,CMP
46689,WOX018897,1,SMT,2.6,2.65,0.0,0.0,CMP
46690,WOX018897,2,ASM,3.4,3.47,0.0,0.0,CMP
46691,WOX018897,3,PACK,1.8,1.84,0.0,0.0,CMP
46692,WOX018898,1,SMT,2.6,2.7,0.0,0.0,CMP
46693,WOX018898,2,ASM,3.4,3.54,0.0,0.0,CMP
46694,WOX018898,3,PACK,1.8,1.87,0.0,0.0,CMP
46695,WOX018899,1,SMT,2.6,2.65,0.0,0.0,CMP
46696,WOX018899,2,ASM,3.4,3.47,0.0,0.0,CMP
46697,WOX018899,3,PACK,1.8,1.84,0.0,0.0,CMP
46698,WOX018900,1,SMT,2.6,2.7,0.0,0.0,CMP
46699,WOX018900,2,ASM,3.4,3.54,0.0,0.0,CMP
46700,WOX018900,3,PACK,1.8,1.87,0.0,0.0,CMP
46701,WOX018901,1,SMT,2.6,2.5,0.0,0.0,CMP
46702,WOX018901,2,ASM,3.4,3.26,0.0,0.0,CMP
46703,WOX018901,3,PACK,1.8,1.73,0.0,0.0,CMP
46704,WOX018902,1,SMT,2.6,2.7,0.0,0.0,CMP
46705,WOX018902,2,ASM,3.4,3.54,0.0,0.0,CMP
46706,WOX018902,3,PACK,1.8,1.87,0.0,0.0,CMP
46707,WOX018903,1,SMT,2.6,2.5,0.0,0.0,CMP
46708,WOX018903,2,ASM,3.4,3.26,0.0,0.0,CMP
46709,WOX018903,3,PACK,1.8,1.73,0.0,0.0,CMP
46710,WOX018904,1,SMT,2.6,2.55,0.0,0.0,CMP
46711,WOX018904,2,ASM,3.4,3.33,0.0,0.0,CMP
46712,WOX018904,3,PACK,1.8,1.76,0.0,0.0,CMP
46713,WOX018905,1,SMT,2.6,2.5,0.0,0.0,CMP
46714,WOX018905,2,ASM,3.4,3.26,0.0,0.0,CMP
46715,WOX018905,3,PACK,1.8,1.73,0.0,0.0,CMP
46716,WOX018906,1,SMT,2.6,2.55,0.0,0.0,CMP
46717,WOX018906,2,ASM,3.4,3.33,0.0,0.0,CMP
46718,WOX018906,3,PACK,1.8,1.76,0.0,0.0,CMP
46719,WOX018907,1,SMT,2.6,2.6,0.0,0.0,CMP
46720,WOX018907,2,ASM,3.4,3.4,0.0,0.0,CMP
46721,WOX018907,3,PACK,1.8,1.8,0.0,0.0,CMP
46722,WOX018908,1,SMT,2.6,2.55,0.0,0.0,CMP
46723,WOX018908,2,ASM,3.4,3.33,0.0,0.0,CMP
46724,WOX018908,3,PACK,1.8,1.76,0.0,0.0,CMP
46725,WOX018909,1,SMT,2.6,2.6,0.0,0.0,CMP
46726,WOX018909,2,ASM,3.4,3.4,0.0,0.0,CMP
46727,WOX018909,3,PACK,1.8,1.8,0.0,0.0,CMP
46728,WOX018910,1,SMT,2.6,2.65,0.0,0.0,CMP
46729,WOX018910,2,ASM,3.4,3.47,0.0,0.0,CMP
46730,WOX018910,3,PACK,1.8,1.84,0.0,0.0,CMP
46731,WOX018911,1,SMT,2.6,2.6,0.0,0.0,CMP
46732,WOX018911,2,ASM,3.4,3.4,0.0,0.0,CMP
46733,WOX018911,3,PACK,1.8,1.8,0.0,0.0,CMP
46734,WOX018912,1,SMT,2.6,2.65,0.0,0.0,CMP
46735,WOX018912,2,ASM,3.4,3.47,0.0,0.0,CMP
46736,WOX018912,3,PACK,1.8,1.84,0.0,0.0,CMP
46737,WOX018913,1,SMT,2.6,2.7,0.0,0.0,CMP
46738,WOX018913,2,ASM,3.4,3.54,0.0,0.0,CMP
46739,WOX018913,3,PACK,1.8,1.87,0.0,0.0,CMP
46740,WOX018914,1,SMT,2.6,2.65,0.0,0.0,CMP
46741,WOX018914,2,ASM,3.4,3.47,0.0,0.0,CMP
46742,WOX018914,3,PACK,1.8,1.84,0.0,0.0,CMP
46743,WOX018915,1,SMT,2.6,2.7,0.0,0.0,CMP
46744,WOX018915,2,ASM,3.4,3.54,0.0,0.0,CMP
46745,WOX018915,3,PACK,1.8,1.87,0.0,0.0,CMP
46746,WOX018916,1,SMT,2.6,2.5,0.0,0.0,CMP
46747,WOX018916,2,ASM,3.4,3.26,0.0,0.0,CMP
46748,WOX018916,3,PACK,1.8,1.73,0.0,0.0,CMP
46749,WOX018917,1,SMT,2.6,2.7,0.0,0.0,CMP
46750,WOX018917,2,ASM,3.4,3.54,0.0,0.0,CMP
46751,WOX018917,3,PACK,1.8,1.87,0.0,0.0,CMP
46752,WOX018918,1,SMT,2.6,2.5,0.0,0.0,CMP
46753,WOX018918,2,ASM,3.4,3.26,0.0,0.0,CMP
46754,WOX018918,3,PACK,1.8,1.73,0.0,0.0,CMP
46755,WOX018919,1,SMT,2.6,2.55,0.0,0.0,CMP
46756,WOX018919,2,ASM,3.4,3.33,0.0,0.0,CMP
46757,WOX018919,3,PACK,1.8,1.76,0.0,0.0,CMP
46758,WOX018920,1,SMT,2.6,2.5,0.0,0.0,CMP
46759,WOX018920,2,ASM,3.4,3.26,0.0,0.0,CMP
46760,WOX018920,3,PACK,1.8,1.73,0.0,0.0,CMP
46761,WOX018921,1,SMT,2.6,2.55,0.0,0.0,CMP
46762,WOX018921,2,ASM,3.4,3.33,0.0,0.0,CMP
46763,WOX018921,3,PACK,1.8,1.76,0.0,0.0,CMP
46764,WOX018922,1,SMT,2.6,2.6,0.0,0.0,CMP
46765,WOX018922,2,ASM,3.4,3.4,0.0,0.0,CMP
46766,WOX018922,3,PACK,1.8,1.8,0.0,0.0,CMP
46767,WOX018923,1,SMT,2.6,2.55,0.0,0.0,CMP
46768,WOX018923,2,ASM,3.4,3.33,0.0,0.0,CMP
46769,WOX018923,3,PACK,1.8,1.76,0.0,0.0,CMP
46770,WOX018924,1,SMT,2.6,2.6,0.0,0.0,CMP
46771,WOX018924,2,ASM,3.4,3.4,0.0,0.0,CMP
46772,WOX018924,3,PACK,1.8,1.8,0.0,0.0,CMP
46773,WOX018925,1,SMT,2.6,2.65,0.0,0.0,CMP
46774,WOX018925,2,ASM,3.4,3.47,0.0,0.0,CMP
46775,WOX018925,3,PACK,1.8,1.84,0.0,0.0,CMP
46776,WOX018926,1,SMT,2.6,2.6,0.0,0.0,CMP
46777,WOX018926,2,ASM,3.4,3.4,0.0,0.0,CMP
46778,WOX018926,3,PACK,1.8,1.8,0.0,0.0,CMP
46779,WOX018927,1,SMT,2.6,2.65,0.0,0.0,CMP
46780,WOX018927,2,ASM,3.4,3.47,0.0,0.0,CMP
46781,WOX018927,3,PACK,1.8,1.84,0.0,0.0,CMP
46782,WOX018928,1,SMT,2.6,2.7,0.0,0.0,CMP
46783,WOX018928,2,ASM,3.4,3.54,0.0,0.0,CMP
46784,WOX018928,3,PACK,1.8,1.87,0.0,0.0,CMP
46785,WOX018929,1,SMT,2.6,2.65,0.0,0.0,CMP
46786,WOX018929,2,ASM,3.4,3.47,0.0,0.0,CMP
46787,WOX018929,3,PACK,1.8,1.84,0.0,0.0,CMP
46788,WOX018930,1,SMT,2.6,2.7,0.0,0.0,CMP
46789,WOX018930,2,ASM,3.4,3.54,0.0,0.0,CMP
46790,WOX018930,3,PACK,1.8,1.87,0.0,0.0,CMP
46791,WOX018931,1,SMT,2.6,2.5,0.0,0.0,CMP
46792,WOX018931,2,ASM,3.4,3.26,0.0,0.0,CMP
46793,WOX018931,3,PACK,1.8,1.73,0.0,0.0,CMP
46794,WOX018932,1,SMT,2.6,2.7,0.0,0.0,CMP
46795,WOX018932,2,ASM,3.4,3.54,0.0,0.0,CMP
46796,WOX018932,3,PACK,1.8,1.87,0.0,0.0,CMP
46797,WOX018933,1,SMT,2.6,2.5,0.0,0.0,CMP
46798,WOX018933,2,ASM,3.4,3.26,0.0,0.0,CMP
46799,WOX018933,3,PACK,1.8,1.73,0.0,0.0,CMP
46800,WOX018934,1,SMT,2.6,2.55,0.0,0.0,CMP
46801,WOX018934,2,ASM,3.4,3.33,0.0,0.0,CMP
46802,WOX018934,3,PACK,1.8,1.76,0.0,0.0,CMP
46803,WOX018935,1,SMT,2.6,2.5,0.0,0.0,CMP
46804,WOX018935,2,ASM,3.4,3.26,0.0,0.0,CMP
46805,WOX018935,3,PACK,1.8,1.73,0.0,0.0,CMP
46806,WOX018936,1,SMT,2.6,2.55,0.0,0.0,CMP
46807,WOX018936,2,ASM,3.4,3.33,0.0,0.0,CMP
46808,WOX018936,3,PACK,1.8,1.76,0.0,0.0,CMP
46809,WOX018937,1,SMT,2.6,2.6,0.0,0.0,CMP
46810,WOX018937,2,ASM,3.4,3.4,0.0,0.0,CMP
46811,WOX018937,3,PACK,1.8,1.8,0.0,0.0,CMP
46812,WOX018938,1,SMT,2.6,2.55,0.0,0.0,CMP
46813,WOX018938,2,ASM,3.4,3.33,0.0,0.0,CMP
46814,WOX018938,3,PACK,1.8,1.76,0.0,0.0,CMP
46815,WOX018939,1,SMT,2.6,2.6,0.0,0.0,CMP
46816,WOX018939,2,ASM,3.4,3.4,0.0,0.0,CMP
46817,WOX018939,3,PACK,1.8,1.8,0.0,0.0,CMP
46818,WOX018940,1,SMT,2.6,2.65,0.0,0.0,CMP
46819,WOX018940,2,ASM,3.4,3.47,0.0,0.0,CMP
46820,WOX018940,3,PACK,1.8,1.84,0.0,0.0,CMP
46821,WOX018941,1,SMT,2.6,2.6,0.0,0.0,CMP
46822,WOX018941,2,ASM,3.4,3.4,0.0,0.0,CMP
46823,WOX018941,3,PACK,1.8,1.8,0.0,0.0,CMP
46824,WOX018942,1,SMT,2.6,2.65,0.0,0.0,CMP
46825,WOX018942,2,ASM,3.4,3.47,0.0,0.0,CMP
46826,WOX018942,3,PACK,1.8,1.84,0.0,0.0,CMP
46827,WOX018943,1,SMT,2.6,2.7,0.0,0.0,CMP
46828,WOX018943,2,ASM,3.4,3.54,0.0,0.0,CMP
46829,WOX018943,3,PACK,1.8,1.87,0.0,0.0,CMP
46830,WOX018944,1,SMT,2.6,2.65,0.0,0.0,CMP
46831,WOX018944,2,ASM,3.4,3.47,0.0,0.0,CMP
46832,WOX018944,3,PACK,1.8,1.84,0.0,0.0,CMP
46833,WOX018945,1,SMT,2.6,2.7,0.0,0.0,CMP
46834,WOX018945,2,ASM,3.4,3.54,0.0,0.0,CMP
46835,WOX018945,3,PACK,1.8,1.87,0.0,0.0,CMP
46836,WOX018946,1,SMT,2.6,2.5,0.0,0.0,CMP
46837,WOX018946,2,ASM,3.4,3.26,0.0,0.0,CMP
46838,WOX018946,3,PACK,1.8,1.73,0.0,0.0,CMP
46839,WOX018947,1,SMT,2.6,2.7,0.0,0.0,CMP
46840,WOX018947,2,ASM,3.4,3.54,0.0,0.0,CMP
46841,WOX018947,3,PACK,1.8,1.87,0.0,0.0,CMP
46842,WOX018948,1,SMT,2.6,2.5,0.0,0.0,CMP
46843,WOX018948,2,ASM,3.4,3.26,0.0,0.0,CMP
46844,WOX018948,3,PACK,1.8,1.73,0.0,0.0,CMP
46845,WOX018949,1,SMT,2.6,2.55,0.0,0.0,CMP
46846,WOX018949,2,ASM,3.4,3.33,0.0,0.0,CMP
46847,WOX018949,3,PACK,1.8,1.76,0.0,0.0,CMP
46848,WOX018950,1,SMT,2.6,2.5,0.0,0.0,CMP
46849,WOX018950,2,ASM,3.4,3.26,0.0,0.0,CMP
46850,WOX018950,3,PACK,1.8,1.73,0.0,0.0,CMP
46851,WOX018951,1,SMT,2.6,2.55,0.0,0.0,CMP
46852,WOX018951,2,ASM,3.4,3.33,0.0,0.0,CMP
46853,WOX018951,3,PACK,1.8,1.76,0.0,0.0,CMP
46854,WOX018952,1,SMT,2.6,2.6,0.0,0.0,CMP
46855,WOX018952,2,ASM,3.4,3.4,0.0,0.0,CMP
46856,WOX018952,3,PACK,1.8,1.8,0.0,0.0,CMP
46857,WOX018953,1,SMT,2.6,2.55,0.0,0.0,CMP
46858,WOX018953,2,ASM,3.4,3.33,0.0,0.0,CMP
46859,WOX018953,3,PACK,1.8,1.76,0.0,0.0,CMP
46860,WOX018954,1,SMT,2.6,2.6,0.0,0.0,CMP
46861,WOX018954,2,ASM,3.4,3.4,0.0,0.0,CMP
46862,WOX018954,3,PACK,1.8,1.8,0.0,0.0,CMP
46863,WOX018955,1,SMT,2.6,2.65,0.0,0.0,CMP
46864,WOX018955,2,ASM,3.4,3.47,0.0,0.0,CMP
46865,WOX018955,3,PACK,1.8,1.84,0.0,0.0,CMP
46866,WOX018956,1,SMT,2.6,2.6,0.0,0.0,CMP
46867,WOX018956,2,ASM,3.4,3.4,0.0,0.0,CMP
46868,WOX018956,3,PACK,1.8,1.8,0.0,0.0,CMP
46869,WOX018957,1,SMT,2.6,2.65,0.0,0.0,CMP
46870,WOX018957,2,ASM,3.4,3.47,0.0,0.0,CMP
46871,WOX018957,3,PACK,1.8,1.84,0.0,0.0,CMP
46872,WOX018958,1,SMT,2.6,2.7,0.0,0.0,CMP
46873,WOX018958,2,ASM,3.4,3.54,0.0,0.0,CMP
46874,WOX018958,3,PACK,1.8,1.87,0.0,0.0,CMP
46875,WOX018959,1,SMT,2.6,2.65,0.0,0.0,CMP
46876,WOX018959,2,ASM,3.4,3.47,0.0,0.0,CMP
46877,WOX018959,3,PACK,1.8,1.84,0.0,0.0,CMP
46878,WOX018960,1,SMT,2.6,2.7,0.0,0.0,CMP
46879,WOX018960,2,ASM,3.4,3.54,0.0,0.0,CMP
46880,WOX018960,3,PACK,1.8,1.87,0.0,0.0,CMP
46881,WOX018961,1,SMT,2.6,2.5,0.0,0.0,CMP
46882,WOX018961,2,ASM,3.4,3.26,0.0,0.0,CMP
46883,WOX018961,3,PACK,1.8,1.73,0.0,0.0,CMP
46884,WOX018962,1,SMT,2.6,2.7,0.0,0.0,CMP
46885,WOX018962,2,ASM,3.4,3.54,0.0,0.0,CMP
46886,WOX018962,3,PACK,1.8,1.87,0.0,0.0,CMP
46887,WOX018963,1,SMT,2.6,2.5,0.0,0.0,CMP
46888,WOX018963,2,ASM,3.4,3.26,0.0,0.0,CMP
46889,WOX018963,3,PACK,1.8,1.73,0.0,0.0,CMP
46890,WOX018964,1,SMT,2.6,2.55,0.0,0.0,CMP
46891,WOX018964,2,ASM,3.4,3.33,0.0,0.0,CMP
46892,WOX018964,3,PACK,1.8,1.76,0.0,0.0,CMP
46893,WOX018965,1,SMT,2.6,2.5,0.0,0.0,CMP
46894,WOX018965,2,ASM,3.4,3.26,0.0,0.0,CMP
46895,WOX018965,3,PACK,1.8,1.73,0.0,0.0,CMP
46896,WOX018966,1,SMT,2.6,2.55,0.0,0.0,CMP
46897,WOX018966,2,ASM,3.4,3.33,0.0,0.0,CMP
46898,WOX018966,3,PACK,1.8,1.76,0.0,0.0,CMP
46899,WOX018967,1,SMT,2.6,2.6,0.0,0.0,CMP
46900,WOX018967,2,ASM,3.4,3.4,0.0,0.0,CMP
46901,WOX018967,3,PACK,1.8,1.8,0.0,0.0,CMP
46902,WOX018968,1,SMT,2.6,2.55,0.0,0.0,CMP
46903,WOX018968,2,ASM,3.4,3.33,0.0,0.0,CMP
46904,WOX018968,3,PACK,1.8,1.76,0.0,0.0,CMP
46905,WOX018969,1,SMT,2.6,2.6,0.0,0.0,CMP
46906,WOX018969,2,ASM,3.4,3.4,0.0,0.0,CMP
46907,WOX018969,3,PACK,1.8,1.8,0.0,0.0,CMP
46908,WOX018970,1,SMT,2.6,2.65,0.0,0.0,CMP
46909,WOX018970,2,ASM,3.4,3.47,0.0,0.0,CMP
46910,WOX018970,3,PACK,1.8,1.84,0.0,0.0,CMP
46911,WOX018971,1,SMT,2.6,2.6,0.0,0.0,CMP
46912,WOX018971,2,ASM,3.4,3.4,0.0,0.0,CMP
46913,WOX018971,3,PACK,1.8,1.8,0.0,0.0,CMP
46914,WOX018972,1,SMT,2.6,2.65,0.0,0.0,CMP
46915,WOX018972,2,ASM,3.4,3.47,0.0,0.0,CMP
46916,WOX018972,3,PACK,1.8,1.84,0.0,0.0,CMP
46917,WOX018973,1,SMT,2.6,2.7,0.0,0.0,CMP
46918,WOX018973,2,ASM,3.4,3.54,0.0,0.0,CMP
46919,WOX018973,3,PACK,1.8,1.87,0.0,0.0,CMP
46920,WOX018974,1,SMT,2.6,2.65,0.0,0.0,CMP
46921,WOX018974,2,ASM,3.4,3.47,0.0,0.0,CMP
46922,WOX018974,3,PACK,1.8,1.84,0.0,0.0,CMP
46923,WOX018975,1,SMT,2.6,2.7,0.0,0.0,CMP
46924,WOX018975,2,ASM,3.4,3.54,0.0,0.0,CMP
46925,WOX018975,3,PACK,1.8,1.87,0.0,0.0,CMP
46926,WOX018976,1,SMT,2.6,2.5,0.0,0.0,CMP
46927,WOX018976,2,ASM,3.4,3.26,0.0,0.0,CMP
46928,WOX018976,3,PACK,1.8,1.73,0.0,0.0,CMP
46929,WOX018977,1,SMT,2.6,2.7,0.0,0.0,CMP
46930,WOX018977,2,ASM,3.4,3.54,0.0,0.0,CMP
46931,WOX018977,3,PACK,1.8,1.87,0.0,0.0,CMP
46932,WOX018978,1,SMT,2.6,2.5,0.0,0.0,CMP
46933,WOX018978,2,ASM,3.4,3.26,0.0,0.0,CMP
46934,WOX018978,3,PACK,1.8,1.73,0.0,0.0,CMP
46935,WOX018979,1,SMT,2.6,2.55,0.0,0.0,CMP
46936,WOX018979,2,ASM,3.4,3.33,0.0,0.0,CMP
46937,WOX018979,3,PACK,1.8,1.76,0.0,0.0,CMP
46938,WOX018980,1,SMT,2.6,2.5,0.0,0.0,CMP
46939,WOX018980,2,ASM,3.4,3.26,0.0,0.0,CMP
46940,WOX018980,3,PACK,1.8,1.73,0.0,0.0,CMP
46941,WOX018981,1,SMT,2.6,2.55,0.0,0.0,CMP
46942,WOX018981,2,ASM,3.4,3.33,0.0,0.0,CMP
46943,WOX018981,3,PACK,1.8,1.76,0.0,0.0,CMP
46944,WOX018982,1,SMT,2.6,2.6,0.0,0.0,CMP
46945,WOX018982,2,ASM,3.4,3.4,0.0,0.0,CMP
46946,WOX018982,3,PACK,1.8,1.8,0.0,0.0,CMP
46947,WOX018983,1,SMT,2.6,2.55,0.0,0.0,CMP
46948,WOX018983,2,ASM,3.4,3.33,0.0,0.0,CMP
46949,WOX018983,3,PACK,1.8,1.76,0.0,0.0,CMP
46950,WOX018984,1,SMT,2.6,2.6,0.0,0.0,CMP
46951,WOX018984,2,ASM,3.4,3.4,0.0,0.0,CMP
46952,WOX018984,3,PACK,1.8,1.8,0.0,0.0,CMP
46953,WOX018985,1,SMT,2.6,2.65,0.0,0.0,CMP
46954,WOX018985,2,ASM,3.4,3.47,0.0,0.0,CMP
46955,WOX018985,3,PACK,1.8,1.84,0.0,0.0,CMP
46956,WOX018986,1,SMT,2.6,2.6,0.0,0.0,CMP
46957,WOX018986,2,ASM,3.4,3.4,0.0,0.0,CMP
46958,WOX018986,3,PACK,1.8,1.8,0.0,0.0,CMP
46959,WOX018987,1,SMT,2.6,2.65,0.0,0.0,CMP
46960,WOX018987,2,ASM,3.4,3.47,0.0,0.0,CMP
46961,WOX018987,3,PACK,1.8,1.84,0.0,0.0,CMP
46962,WOX018988,1,SMT,2.6,2.7,0.0,0.0,CMP
46963,WOX018988,2,ASM,3.4,3.54,0.0,0.0,CMP
46964,WOX018988,3,PACK,1.8,1.87,0.0,0.0,CMP
46965,WOX018989,1,SMT,2.6,2.65,0.0,0.0,CMP
46966,WOX018989,2,ASM,3.4,3.47,0.0,0.0,CMP
46967,WOX018989,3,PACK,1.8,1.84,0.0,0.0,CMP
46968,WOX018990,1,SMT,2.6,2.7,0.0,0.0,CMP
46969,WOX018990,2,ASM,3.4,3.54,0.0,0.0,CMP
46970,WOX018990,3,PACK,1.8,1.87,0.0,0.0,CMP
46971,WOX018991,1,SMT,2.6,2.5,0.0,0.0,CMP
46972,WOX018991,2,ASM,3.4,3.26,0.0,0.0,CMP
46973,WOX018991,3,PACK,1.8,1.73,0.0,0.0,CMP
46974,WOX018992,1,SMT,2.6,2.7,0.0,0.0,CMP
46975,WOX018992,2,ASM,3.4,3.54,0.0,0.0,CMP
46976,WOX018992,3,PACK,1.8,1.87,0.0,0.0,CMP
46977,WOX018993,1,SMT,2.6,2.5,0.0,0.0,CMP
46978,WOX018993,2,ASM,3.4,3.26,0.0,0.0,CMP
46979,WOX018993,3,PACK,1.8,1.73,0.0,0.0,CMP
46980,WOX018994,1,SMT,2.6,2.55,0.0,0.0,CMP
46981,WOX018994,2,ASM,3.4,3.33,0.0,0.0,CMP
46982,WOX018994,3,PACK,1.8,1.76,0.0,0.0,CMP
46983,WOX018995,1,SMT,2.6,2.5,0.0,0.0,CMP
46984,WOX018995,2,ASM,3.4,3.26,0.0,0.0,CMP
46985,WOX018995,3,PACK,1.8,1.73,0.0,0.0,CMP
46986,WOX018996,1,SMT,2.6,2.55,0.0,0.0,CMP
46987,WOX018996,2,ASM,3.4,3.33,0.0,0.0,CMP
46988,WOX018996,3,PACK,1.8,1.76,0.0,0.0,CMP
46989,WOX018997,1,SMT,2.6,2.6,0.0,0.0,CMP
46990,WOX018997,2,ASM,3.4,3.4,0.0,0.0,CMP
46991,WOX018997,3,PACK,1.8,1.8,0.0,0.0,CMP
46992,WOX018998,1,SMT,2.6,2.55,0.0,0.0,CMP
46993,WOX018998,2,ASM,3.4,3.33,0.0,0.0,CMP
46994,WOX018998,3,PACK,1.8,1.76,0.0,0.0,CMP
46995,WOX018999,1,SMT,2.6,2.6,0.0,0.0,CMP
46996,WOX018999,2,ASM,3.4,3.4,0.0,0.0,CMP
46997,WOX018999,3,PACK,1.8,1.8,0.0,0.0,CMP
46998,WOX019000,1,SMT,2.6,2.65,0.0,0.0,CMP
46999,WOX019000,2,ASM,3.4,3.47,0.0,0.0,CMP
47000,WOX019000,3,PACK,1.8,1.84,0.0,0.0,CMP
47001,WOX019001,1,SMT,2.6,2.6,0.0,0.0,CMP
47002,WOX019001,2,ASM,3.4,3.4,0.0,0.0,CMP
47003,WOX019001,3,PACK,1.8,1.8,0.0,0.0,CMP
47004,WOX019002,1,SMT,2.6,2.65,0.0,0.0,CMP
47005,WOX019002,2,ASM,3.4,3.47,0.0,0.0,CMP
47006,WOX019002,3,PACK,1.8,1.84,0.0,0.0,CMP
47007,WOX019003,1,SMT,2.6,2.7,0.0,0.0,CMP
47008,WOX019003,2,ASM,3.4,3.54,0.0,0.0,CMP
47009,WOX019003,3,PACK,1.8,1.87,0.0,0.0,CMP
47010,WOX019004,1,SMT,2.6,2.65,0.0,0.0,CMP
47011,WOX019004,2,ASM,3.4,3.47,0.0,0.0,CMP
47012,WOX019004,3,PACK,1.8,1.84,0.0,0.0,CMP
47013,WOX019005,1,SMT,2.6,2.7,0.0,0.0,CMP
47014,WOX019005,2,ASM,3.4,3.54,0.0,0.0,CMP
47015,WOX019005,3,PACK,1.8,1.87,0.0,0.0,CMP
47016,WOX019006,1,SMT,2.6,2.5,0.0,0.0,CMP
47017,WOX019006,2,ASM,3.4,3.26,0.0,0.0,CMP
47018,WOX019006,3,PACK,1.8,1.73,0.0,0.0,CMP
47019,WOX019007,1,SMT,2.6,2.7,0.0,0.0,CMP
47020,WOX019007,2,ASM,3.4,3.54,0.0,0.0,CMP
47021,WOX019007,3,PACK,1.8,1.87,0.0,0.0,CMP
47022,WOX019008,1,SMT,2.6,2.5,0.0,0.0,CMP
47023,WOX019008,2,ASM,3.4,3.26,0.0,0.0,CMP
47024,WOX019008,3,PACK,1.8,1.73,0.0,0.0,CMP
47025,WOX019009,1,SMT,2.6,2.55,0.0,0.0,CMP
47026,WOX019009,2,ASM,3.4,3.33,0.0,0.0,CMP
47027,WOX019009,3,PACK,1.8,1.76,0.0,0.0,CMP
47028,WOX019010,1,SMT,2.6,2.5,0.0,0.0,CMP
47029,WOX019010,2,ASM,3.4,3.26,0.0,0.0,CMP
47030,WOX019010,3,PACK,1.8,1.73,0.0,0.0,CMP
47031,WOX019011,1,SMT,2.6,2.55,0.0,0.0,CMP
47032,WOX019011,2,ASM,3.4,3.33,0.0,0.0,CMP
47033,WOX019011,3,PACK,1.8,1.76,0.0,0.0,CMP
47034,WOX019012,1,SMT,2.6,2.6,0.0,0.0,CMP
47035,WOX019012,2,ASM,3.4,3.4,0.0,0.0,CMP
47036,WOX019012,3,PACK,1.8,1.8,0.0,0.0,CMP
47037,WOX019013,1,SMT,2.6,2.55,0.0,0.0,CMP
47038,WOX019013,2,ASM,3.4,3.33,0.0,0.0,CMP
47039,WOX019013,3,PACK,1.8,1.76,0.0,0.0,CMP
47040,WOX019014,1,SMT,2.6,2.6,0.0,0.0,CMP
47041,WOX019014,2,ASM,3.4,3.4,0.0,0.0,CMP
47042,WOX019014,3,PACK,1.8,1.8,0.0,0.0,CMP
47043,WOX019015,1,SMT,2.6,2.65,0.0,0.0,CMP
47044,WOX019015,2,ASM,3.4,3.47,0.0,0.0,CMP
47045,WOX019015,3,PACK,1.8,1.84,0.0,0.0,CMP
47046,WOX019016,1,SMT,2.6,2.6,0.0,0.0,CMP
47047,WOX019016,2,ASM,3.4,3.4,0.0,0.0,CMP
47048,WOX019016,3,PACK,1.8,1.8,0.0,0.0,CMP
47049,WOX019017,1,SMT,2.6,2.65,0.0,0.0,CMP
47050,WOX019017,2,ASM,3.4,3.47,0.0,0.0,CMP
47051,WOX019017,3,PACK,1.8,1.84,0.0,0.0,CMP
47052,WOX019018,1,SMT,2.6,2.7,0.0,0.0,CMP
47053,WOX019018,2,ASM,3.4,3.54,0.0,0.0,CMP
47054,WOX019018,3,PACK,1.8,1.87,0.0,0.0,CMP
47055,WOX019019,1,SMT,2.6,2.65,0.0,0.0,CMP
47056,WOX019019,2,ASM,3.4,3.47,0.0,0.0,CMP
47057,WOX019019,3,PACK,1.8,1.84,0.0,0.0,CMP
47058,WOX019020,1,SMT,2.6,2.7,0.0,0.0,CMP
