inspection_id,work_order_id,supplier_id,material_id,inspection_dt_key,inspected_qty,reject_qty,inspector_nm,inspection_type_cd,lot_no,sample_size_qty
INSPX097897,,SUP_001,MAT_FG_1001,20241121,140,5,QA_TEAM,IQC,LOT,0
INSPX097898,,SUP_002,MAT_FG_1001,20241121,145,6,QA_TEAM,IQC,LOT,0
INSPX097899,,SUP_003,MAT_FG_1001,20241121,150,7,QA_TEAM,IQC,LOT,0
INSPX097900,,SUP_001,MAT_FG_1001,20241122,140,6,QA_TEAM,IQC,LOT,0
INSPX097901,,SUP_002,MAT_FG_1001,20241122,145,7,QA_TEAM,IQC,LOT,0
INSPX097902,,SUP_003,MAT_FG_1001,20241122,150,2,QA_TEAM,IQC,LOT,0
INSPX097903,,SUP_001,MAT_FG_1001,20241123,140,7,QA_TEAM,IQC,LOT,0
INSPX097904,,SUP_002,MAT_FG_1001,20241123,145,2,QA_TEAM,IQC,LOT,0
INSPX097905,,SUP_003,MAT_FG_1001,20241123,150,3,QA_TEAM,IQC,LOT,0
INSPX097906,,SUP_001,MAT_FG_1001,20241124,140,2,QA_TEAM,IQC,LOT,0
INSPX097907,,SUP_002,MAT_FG_1001,20241124,145,3,QA_TEAM,IQC,LOT,0
INSPX097908,,SUP_003,MAT_FG_1001,20241124,150,4,QA_TEAM,IQC,LOT,0
INSPX097909,,SUP_001,MAT_FG_1001,20241125,140,3,QA_TEAM,IQC,LOT,0
INSPX097910,,SUP_002,MAT_FG_1001,20241125,145,4,QA_TEAM,IQC,LOT,0
INSPX097911,,SUP_003,MAT_FG_1001,20241125,150,5,QA_TEAM,IQC,LOT,0
INSPX097912,,SUP_001,MAT_FG_1001,20241126,140,4,QA_TEAM,IQC,LOT,0
INSPX097913,,SUP_002,MAT_FG_1001,20241126,145,5,QA_TEAM,IQC,LOT,0
INSPX097914,,SUP_003,MAT_FG_1001,20241126,150,6,QA_TEAM,IQC,LOT,0
INSPX097915,,SUP_001,MAT_FG_1001,20241127,140,5,QA_TEAM,IQC,LOT,0
INSPX097916,,SUP_002,MAT_FG_1001,20241127,145,6,QA_TEAM,IQC,LOT,0
INSPX097917,,SUP_003,MAT_FG_1001,20241127,150,7,QA_TEAM,IQC,LOT,0
INSPX097918,,SUP_001,MAT_FG_1001,20241128,140,6,QA_TEAM,IQC,LOT,0
INSPX097919,,SUP_002,MAT_FG_1001,20241128,145,7,QA_TEAM,IQC,LOT,0
INSPX097920,,SUP_003,MAT_FG_1001,20241128,150,2,QA_TEAM,IQC,LOT,0
INSPX097921,,SUP_001,MAT_FG_1001,20241129,140,7,QA_TEAM,IQC,LOT,0
INSPX097922,,SUP_002,MAT_FG_1001,20241129,145,2,QA_TEAM,IQC,LOT,0
INSPX097923,,SUP_003,MAT_FG_1001,20241129,150,3,QA_TEAM,IQC,LOT,0
INSPX097924,,SUP_001,MAT_FG_1001,20241130,140,2,QA_TEAM,IQC,LOT,0
INSPX097925,,SUP_002,MAT_FG_1001,20241130,145,3,QA_TEAM,IQC,LOT,0
INSPX097926,,SUP_003,MAT_FG_1001,20241130,150,4,QA_TEAM,IQC,LOT,0
INSPX097927,,SUP_002,MAT_FG_1002,20241101,160,4,QA_TEAM,IQC,LOT,0
INSPX097928,,SUP_003,MAT_FG_1002,20241101,165,5,QA_TEAM,IQC,LOT,0
INSPX097929,,SUP_004,MAT_FG_1002,20241101,170,6,QA_TEAM,IQC,LOT,0
INSPX097930,,SUP_002,MAT_FG_1002,20241102,160,5,QA_TEAM,IQC,LOT,0
INSPX097931,,SUP_003,MAT_FG_1002,20241102,165,6,QA_TEAM,IQC,LOT,0
INSPX097932,,SUP_004,MAT_FG_1002,20241102,170,7,QA_TEAM,IQC,LOT,0
INSPX097933,,SUP_002,MAT_FG_1002,20241103,160,6,QA_TEAM,IQC,LOT,0
INSPX097934,,SUP_003,MAT_FG_1002,20241103,165,7,QA_TEAM,IQC,LOT,0
INSPX097935,,SUP_004,MAT_FG_1002,20241103,170,2,QA_TEAM,IQC,LOT,0
INSPX097936,,SUP_002,MAT_FG_1002,20241104,160,7,QA_TEAM,IQC,LOT,0
INSPX097937,,SUP_003,MAT_FG_1002,20241104,165,2,QA_TEAM,IQC,LOT,0
INSPX097938,,SUP_004,MAT_FG_1002,20241104,170,3,QA_TEAM,IQC,LOT,0
INSPX097939,,SUP_002,MAT_FG_1002,20241105,160,2,QA_TEAM,IQC,LOT,0
INSPX097940,,SUP_003,MAT_FG_1002,20241105,165,3,QA_TEAM,IQC,LOT,0
INSPX097941,,SUP_004,MAT_FG_1002,20241105,170,4,QA_TEAM,IQC,LOT,0
INSPX097942,,SUP_002,MAT_FG_1002,20241106,160,3,QA_TEAM,IQC,LOT,0
INSPX097943,,SUP_003,MAT_FG_1002,20241106,165,4,QA_TEAM,IQC,LOT,0
INSPX097944,,SUP_004,MAT_FG_1002,20241106,170,5,QA_TEAM,IQC,LOT,0
INSPX097945,,SUP_002,MAT_FG_1002,20241107,160,4,QA_TEAM,IQC,LOT,0
INSPX097946,,SUP_003,MAT_FG_1002,20241107,165,5,QA_TEAM,IQC,LOT,0
INSPX097947,,SUP_004,MAT_FG_1002,20241107,170,6,QA_TEAM,IQC,LOT,0
INSPX097948,,SUP_002,MAT_FG_1002,20241108,160,5,QA_TEAM,IQC,LOT,0
INSPX097949,,SUP_003,MAT_FG_1002,20241108,165,6,QA_TEAM,IQC,LOT,0
INSPX097950,,SUP_004,MAT_FG_1002,20241108,170,7,QA_TEAM,IQC,LOT,0
INSPX097951,,SUP_002,MAT_FG_1002,20241109,160,6,QA_TEAM,IQC,LOT,0
INSPX097952,,SUP_003,MAT_FG_1002,20241109,165,7,QA_TEAM,IQC,LOT,0
INSPX097953,,SUP_004,MAT_FG_1002,20241109,170,2,QA_TEAM,IQC,LOT,0
INSPX097954,,SUP_002,MAT_FG_1002,20241110,160,7,QA_TEAM,IQC,LOT,0
INSPX097955,,SUP_003,MAT_FG_1002,20241110,165,2,QA_TEAM,IQC,LOT,0
INSPX097956,,SUP_004,MAT_FG_1002,20241110,170,3,QA_TEAM,IQC,LOT,0
INSPX097957,,SUP_002,MAT_FG_1002,20241111,160,2,QA_TEAM,IQC,LOT,0
INSPX097958,,SUP_003,MAT_FG_1002,20241111,165,3,QA_TEAM,IQC,LOT,0
INSPX097959,,SUP_004,MAT_FG_1002,20241111,170,4,QA_TEAM,IQC,LOT,0
INSPX097960,,SUP_002,MAT_FG_1002,20241112,160,3,QA_TEAM,IQC,LOT,0
INSPX097961,,SUP_003,MAT_FG_1002,20241112,165,4,QA_TEAM,IQC,LOT,0
INSPX097962,,SUP_004,MAT_FG_1002,20241112,170,5,QA_TEAM,IQC,LOT,0
INSPX097963,,SUP_002,MAT_FG_1002,20241113,160,4,QA_TEAM,IQC,LOT,0
INSPX097964,,SUP_003,MAT_FG_1002,20241113,165,5,QA_TEAM,IQC,LOT,0
INSPX097965,,SUP_004,MAT_FG_1002,20241113,170,6,QA_TEAM,IQC,LOT,0
INSPX097966,,SUP_002,MAT_FG_1002,20241114,160,5,QA_TEAM,IQC,LOT,0
INSPX097967,,SUP_003,MAT_FG_1002,20241114,165,6,QA_TEAM,IQC,LOT,0
INSPX097968,,SUP_004,MAT_FG_1002,20241114,170,7,QA_TEAM,IQC,LOT,0
INSPX097969,,SUP_002,MAT_FG_1002,20241115,160,6,QA_TEAM,IQC,LOT,0
INSPX097970,,SUP_003,MAT_FG_1002,20241115,165,7,QA_TEAM,IQC,LOT,0
INSPX097971,,SUP_004,MAT_FG_1002,20241115,170,2,QA_TEAM,IQC,LOT,0
INSPX097972,,SUP_002,MAT_FG_1002,20241116,160,7,QA_TEAM,IQC,LOT,0
INSPX097973,,SUP_003,MAT_FG_1002,20241116,165,2,QA_TEAM,IQC,LOT,0
INSPX097974,,SUP_004,MAT_FG_1002,20241116,170,3,QA_TEAM,IQC,LOT,0
INSPX097975,,SUP_002,MAT_FG_1002,20241117,160,2,QA_TEAM,IQC,LOT,0
INSPX097976,,SUP_003,MAT_FG_1002,20241117,165,3,QA_TEAM,IQC,LOT,0
INSPX097977,,SUP_004,MAT_FG_1002,20241117,170,4,QA_TEAM,IQC,LOT,0
INSPX097978,,SUP_002,MAT_FG_1002,20241118,160,3,QA_TEAM,IQC,LOT,0
INSPX097979,,SUP_003,MAT_FG_1002,20241118,165,4,QA_TEAM,IQC,LOT,0
INSPX097980,,SUP_004,MAT_FG_1002,20241118,170,5,QA_TEAM,IQC,LOT,0
INSPX097981,,SUP_002,MAT_FG_1002,20241119,160,4,QA_TEAM,IQC,LOT,0
INSPX097982,,SUP_003,MAT_FG_1002,20241119,165,5,QA_TEAM,IQC,LOT,0
INSPX097983,,SUP_004,MAT_FG_1002,20241119,170,6,QA_TEAM,IQC,LOT,0
INSPX097984,,SUP_002,MAT_FG_1002,20241120,160,5,QA_TEAM,IQC,LOT,0
INSPX097985,,SUP_003,MAT_FG_1002,20241120,165,6,QA_TEAM,IQC,LOT,0
INSPX097986,,SUP_004,MAT_FG_1002,20241120,170,7,QA_TEAM,IQC,LOT,0
INSPX097987,,SUP_002,MAT_FG_1002,20241121,160,6,QA_TEAM,IQC,LOT,0
INSPX097988,,SUP_003,MAT_FG_1002,20241121,165,7,QA_TEAM,IQC,LOT,0
INSPX097989,,SUP_004,MAT_FG_1002,20241121,170,2,QA_TEAM,IQC,LOT,0
INSPX097990,,SUP_002,MAT_FG_1002,20241122,160,7,QA_TEAM,IQC,LOT,0
INSPX097991,,SUP_003,MAT_FG_1002,20241122,165,2,QA_TEAM,IQC,LOT,0
INSPX097992,,SUP_004,MAT_FG_1002,20241122,170,3,QA_TEAM,IQC,LOT,0
INSPX097993,,SUP_002,MAT_FG_1002,20241123,160,2,QA_TEAM,IQC,LOT,0
INSPX097994,,SUP_003,MAT_FG_1002,20241123,165,3,QA_TEAM,IQC,LOT,0
INSPX097995,,SUP_004,MAT_FG_1002,20241123,170,4,QA_TEAM,IQC,LOT,0
INSPX097996,,SUP_002,MAT_FG_1002,20241124,160,3,QA_TEAM,IQC,LOT,0
INSPX097997,,SUP_003,MAT_FG_1002,20241124,165,4,QA_TEAM,IQC,LOT,0
INSPX097998,,SUP_004,MAT_FG_1002,20241124,170,5,QA_TEAM,IQC,LOT,0
INSPX097999,,SUP_002,MAT_FG_1002,20241125,160,4,QA_TEAM,IQC,LOT,0
INSPX098000,,SUP_003,MAT_FG_1002,20241125,165,5,QA_TEAM,IQC,LOT,0
INSPX098001,,SUP_004,MAT_FG_1002,20241125,170,6,QA_TEAM,IQC,LOT,0
INSPX098002,,SUP_002,MAT_FG_1002,20241126,160,5,QA_TEAM,IQC,LOT,0
INSPX098003,,SUP_003,MAT_FG_1002,20241126,165,6,QA_TEAM,IQC,LOT,0
INSPX098004,,SUP_004,MAT_FG_1002,20241126,170,7,QA_TEAM,IQC,LOT,0
INSPX098005,,SUP_002,MAT_FG_1002,20241127,160,6,QA_TEAM,IQC,LOT,0
INSPX098006,,SUP_003,MAT_FG_1002,20241127,165,7,QA_TEAM,IQC,LOT,0
INSPX098007,,SUP_004,MAT_FG_1002,20241127,170,2,QA_TEAM,IQC,LOT,0
INSPX098008,,SUP_002,MAT_FG_1002,20241128,160,7,QA_TEAM,IQC,LOT,0
INSPX098009,,SUP_003,MAT_FG_1002,20241128,165,2,QA_TEAM,IQC,LOT,0
INSPX098010,,SUP_004,MAT_FG_1002,20241128,170,3,QA_TEAM,IQC,LOT,0
INSPX098011,,SUP_002,MAT_FG_1002,20241129,160,2,QA_TEAM,IQC,LOT,0
INSPX098012,,SUP_003,MAT_FG_1002,20241129,165,3,QA_TEAM,IQC,LOT,0
INSPX098013,,SUP_004,MAT_FG_1002,20241129,170,4,QA_TEAM,IQC,LOT,0
INSPX098014,,SUP_002,MAT_FG_1002,20241130,160,3,QA_TEAM,IQC,LOT,0
INSPX098015,,SUP_003,MAT_FG_1002,20241130,165,4,QA_TEAM,IQC,LOT,0
INSPX098016,,SUP_004,MAT_FG_1002,20241130,170,5,QA_TEAM,IQC,LOT,0
INSPX098017,,SUP_001,MAT_FG_1001,20241201,100,3,QA_TEAM,IQC,LOT,0
INSPX098018,,SUP_002,MAT_FG_1001,20241201,105,4,QA_TEAM,IQC,LOT,0
INSPX098019,,SUP_003,MAT_FG_1001,20241201,110,5,QA_TEAM,IQC,LOT,0
INSPX098020,,SUP_001,MAT_FG_1001,20241202,100,4,QA_TEAM,IQC,LOT,0
INSPX098021,,SUP_002,MAT_FG_1001,20241202,105,5,QA_TEAM,IQC,LOT,0
INSPX098022,,SUP_003,MAT_FG_1001,20241202,110,6,QA_TEAM,IQC,LOT,0
INSPX098023,,SUP_001,MAT_FG_1001,20241203,100,5,QA_TEAM,IQC,LOT,0
INSPX098024,,SUP_002,MAT_FG_1001,20241203,105,6,QA_TEAM,IQC,LOT,0
INSPX098025,,SUP_003,MAT_FG_1001,20241203,110,7,QA_TEAM,IQC,LOT,0
INSPX098026,,SUP_001,MAT_FG_1001,20241204,100,6,QA_TEAM,IQC,LOT,0
INSPX098027,,SUP_002,MAT_FG_1001,20241204,105,7,QA_TEAM,IQC,LOT,0
INSPX098028,,SUP_003,MAT_FG_1001,20241204,110,2,QA_TEAM,IQC,LOT,0
INSPX098029,,SUP_001,MAT_FG_1001,20241205,100,7,QA_TEAM,IQC,LOT,0
INSPX098030,,SUP_002,MAT_FG_1001,20241205,105,2,QA_TEAM,IQC,LOT,0
INSPX098031,,SUP_003,MAT_FG_1001,20241205,110,3,QA_TEAM,IQC,LOT,0
INSPX098032,,SUP_001,MAT_FG_1001,20241206,100,2,QA_TEAM,IQC,LOT,0
INSPX098033,,SUP_002,MAT_FG_1001,20241206,105,3,QA_TEAM,IQC,LOT,0
INSPX098034,,SUP_003,MAT_FG_1001,20241206,110,4,QA_TEAM,IQC,LOT,0
INSPX098035,,SUP_001,MAT_FG_1001,20241207,100,3,QA_TEAM,IQC,LOT,0
INSPX098036,,SUP_002,MAT_FG_1001,20241207,105,4,QA_TEAM,IQC,LOT,0
INSPX098037,,SUP_003,MAT_FG_1001,20241207,110,5,QA_TEAM,IQC,LOT,0
INSPX098038,,SUP_001,MAT_FG_1001,20241208,100,4,QA_TEAM,IQC,LOT,0
INSPX098039,,SUP_002,MAT_FG_1001,20241208,105,5,QA_TEAM,IQC,LOT,0
INSPX098040,,SUP_003,MAT_FG_1001,20241208,110,6,QA_TEAM,IQC,LOT,0
INSPX098041,,SUP_001,MAT_FG_1001,20241209,100,5,QA_TEAM,IQC,LOT,0
INSPX098042,,SUP_002,MAT_FG_1001,20241209,105,6,QA_TEAM,IQC,LOT,0
INSPX098043,,SUP_003,MAT_FG_1001,20241209,110,7,QA_TEAM,IQC,LOT,0
INSPX098044,,SUP_001,MAT_FG_1001,20241210,100,6,QA_TEAM,IQC,LOT,0
INSPX098045,,SUP_002,MAT_FG_1001,20241210,105,7,QA_TEAM,IQC,LOT,0
INSPX098046,,SUP_003,MAT_FG_1001,20241210,110,2,QA_TEAM,IQC,LOT,0
INSPX098047,,SUP_001,MAT_FG_1001,20241211,100,7,QA_TEAM,IQC,LOT,0
INSPX098048,,SUP_002,MAT_FG_1001,20241211,105,2,QA_TEAM,IQC,LOT,0
INSPX098049,,SUP_003,MAT_FG_1001,20241211,110,3,QA_TEAM,IQC,LOT,0
INSPX098050,,SUP_001,MAT_FG_1001,20241212,100,2,QA_TEAM,IQC,LOT,0
INSPX098051,,SUP_002,MAT_FG_1001,20241212,105,3,QA_TEAM,IQC,LOT,0
INSPX098052,,SUP_003,MAT_FG_1001,20241212,110,4,QA_TEAM,IQC,LOT,0
INSPX098053,,SUP_001,MAT_FG_1001,20241213,100,3,QA_TEAM,IQC,LOT,0
INSPX098054,,SUP_002,MAT_FG_1001,20241213,105,4,QA_TEAM,IQC,LOT,0
INSPX098055,,SUP_003,MAT_FG_1001,20241213,110,5,QA_TEAM,IQC,LOT,0
INSPX098056,,SUP_001,MAT_FG_1001,20241214,100,4,QA_TEAM,IQC,LOT,0
INSPX098057,,SUP_002,MAT_FG_1001,20241214,105,5,QA_TEAM,IQC,LOT,0
INSPX098058,,SUP_003,MAT_FG_1001,20241214,110,6,QA_TEAM,IQC,LOT,0
INSPX098059,,SUP_001,MAT_FG_1001,20241215,100,5,QA_TEAM,IQC,LOT,0
INSPX098060,,SUP_002,MAT_FG_1001,20241215,105,6,QA_TEAM,IQC,LOT,0
INSPX098061,,SUP_003,MAT_FG_1001,20241215,110,7,QA_TEAM,IQC,LOT,0
INSPX098062,,SUP_001,MAT_FG_1001,20241216,100,6,QA_TEAM,IQC,LOT,0
INSPX098063,,SUP_002,MAT_FG_1001,20241216,105,7,QA_TEAM,IQC,LOT,0
INSPX098064,,SUP_003,MAT_FG_1001,20241216,110,2,QA_TEAM,IQC,LOT,0
INSPX098065,,SUP_001,MAT_FG_1001,20241217,100,7,QA_TEAM,IQC,LOT,0
INSPX098066,,SUP_002,MAT_FG_1001,20241217,105,2,QA_TEAM,IQC,LOT,0
INSPX098067,,SUP_003,MAT_FG_1001,20241217,110,3,QA_TEAM,IQC,LOT,0
INSPX098068,,SUP_001,MAT_FG_1001,20241218,100,2,QA_TEAM,IQC,LOT,0
INSPX098069,,SUP_002,MAT_FG_1001,20241218,105,3,QA_TEAM,IQC,LOT,0
INSPX098070,,SUP_003,MAT_FG_1001,20241218,110,4,QA_TEAM,IQC,LOT,0
INSPX098071,,SUP_001,MAT_FG_1001,20241219,100,3,QA_TEAM,IQC,LOT,0
INSPX098072,,SUP_002,MAT_FG_1001,20241219,105,4,QA_TEAM,IQC,LOT,0
INSPX098073,,SUP_003,MAT_FG_1001,20241219,110,5,QA_TEAM,IQC,LOT,0
INSPX098074,,SUP_001,MAT_FG_1001,20241220,100,4,QA_TEAM,IQC,LOT,0
INSPX098075,,SUP_002,MAT_FG_1001,20241220,105,5,QA_TEAM,IQC,LOT,0
INSPX098076,,SUP_003,MAT_FG_1001,20241220,110,6,QA_TEAM,IQC,LOT,0
INSPX098077,,SUP_001,MAT_FG_1001,20241221,100,5,QA_TEAM,IQC,LOT,0
INSPX098078,,SUP_002,MAT_FG_1001,20241221,105,6,QA_TEAM,IQC,LOT,0
INSPX098079,,SUP_003,MAT_FG_1001,20241221,110,7,QA_TEAM,IQC,LOT,0
INSPX098080,,SUP_001,MAT_FG_1001,20241222,100,6,QA_TEAM,IQC,LOT,0
INSPX098081,,SUP_002,MAT_FG_1001,20241222,105,7,QA_TEAM,IQC,LOT,0
INSPX098082,,SUP_003,MAT_FG_1001,20241222,110,2,QA_TEAM,IQC,LOT,0
INSPX098083,,SUP_001,MAT_FG_1001,20241223,100,7,QA_TEAM,IQC,LOT,0
INSPX098084,,SUP_002,MAT_FG_1001,20241223,105,2,QA_TEAM,IQC,LOT,0
INSPX098085,,SUP_003,MAT_FG_1001,20241223,110,3,QA_TEAM,IQC,LOT,0
INSPX098086,,SUP_001,MAT_FG_1001,20241224,100,2,QA_TEAM,IQC,LOT,0
INSPX098087,,SUP_002,MAT_FG_1001,20241224,105,3,QA_TEAM,IQC,LOT,0
INSPX098088,,SUP_003,MAT_FG_1001,20241224,110,4,QA_TEAM,IQC,LOT,0
INSPX098089,,SUP_001,MAT_FG_1001,20241225,100,3,QA_TEAM,IQC,LOT,0
INSPX098090,,SUP_002,MAT_FG_1001,20241225,105,4,QA_TEAM,IQC,LOT,0
INSPX098091,,SUP_003,MAT_FG_1001,20241225,110,5,QA_TEAM,IQC,LOT,0
INSPX098092,,SUP_001,MAT_FG_1001,20241226,100,4,QA_TEAM,IQC,LOT,0
INSPX098093,,SUP_002,MAT_FG_1001,20241226,105,5,QA_TEAM,IQC,LOT,0
INSPX098094,,SUP_003,MAT_FG_1001,20241226,110,6,QA_TEAM,IQC,LOT,0
INSPX098095,,SUP_001,MAT_FG_1001,20241227,100,5,QA_TEAM,IQC,LOT,0
INSPX098096,,SUP_002,MAT_FG_1001,20241227,105,6,QA_TEAM,IQC,LOT,0
INSPX098097,,SUP_003,MAT_FG_1001,20241227,110,7,QA_TEAM,IQC,LOT,0
INSPX098098,,SUP_001,MAT_FG_1001,20241228,100,6,QA_TEAM,IQC,LOT,0
INSPX098099,,SUP_002,MAT_FG_1001,20241228,105,7,QA_TEAM,IQC,LOT,0
INSPX098100,,SUP_003,MAT_FG_1001,20241228,110,2,QA_TEAM,IQC,LOT,0
INSPX098101,,SUP_001,MAT_FG_1001,20241229,100,7,QA_TEAM,IQC,LOT,0
INSPX098102,,SUP_002,MAT_FG_1001,20241229,105,2,QA_TEAM,IQC,LOT,0
INSPX098103,,SUP_003,MAT_FG_1001,20241229,110,3,QA_TEAM,IQC,LOT,0
INSPX098104,,SUP_001,MAT_FG_1001,20241230,100,2,QA_TEAM,IQC,LOT,0
INSPX098105,,SUP_002,MAT_FG_1001,20241230,105,3,QA_TEAM,IQC,LOT,0
INSPX098106,,SUP_003,MAT_FG_1001,20241230,110,4,QA_TEAM,IQC,LOT,0
INSPX098107,,SUP_001,MAT_FG_1001,20241231,100,3,QA_TEAM,IQC,LOT,0
INSPX098108,,SUP_002,MAT_FG_1001,20241231,105,4,QA_TEAM,IQC,LOT,0
INSPX098109,,SUP_003,MAT_FG_1001,20241231,110,5,QA_TEAM,IQC,LOT,0
INSPX098110,,SUP_002,MAT_FG_1002,20241201,120,4,QA_TEAM,IQC,LOT,0
INSPX098111,,SUP_003,MAT_FG_1002,20241201,125,5,QA_TEAM,IQC,LOT,0
INSPX098112,,SUP_004,MAT_FG_1002,20241201,130,6,QA_TEAM,IQC,LOT,0
INSPX098113,,SUP_002,MAT_FG_1002,20241202,120,5,QA_TEAM,IQC,LOT,0
INSPX098114,,SUP_003,MAT_FG_1002,20241202,125,6,QA_TEAM,IQC,LOT,0
INSPX098115,,SUP_004,MAT_FG_1002,20241202,130,7,QA_TEAM,IQC,LOT,0
INSPX098116,,SUP_002,MAT_FG_1002,20241203,120,6,QA_TEAM,IQC,LOT,0
INSPX098117,,SUP_003,MAT_FG_1002,20241203,125,7,QA_TEAM,IQC,LOT,0
INSPX098118,,SUP_004,MAT_FG_1002,20241203,130,2,QA_TEAM,IQC,LOT,0
INSPX098119,,SUP_002,MAT_FG_1002,20241204,120,7,QA_TEAM,IQC,LOT,0
INSPX098120,,SUP_003,MAT_FG_1002,20241204,125,2,QA_TEAM,IQC,LOT,0
INSPX098121,,SUP_004,MAT_FG_1002,20241204,130,3,QA_TEAM,IQC,LOT,0
INSPX098122,,SUP_002,MAT_FG_1002,20241205,120,2,QA_TEAM,IQC,LOT,0
INSPX098123,,SUP_003,MAT_FG_1002,20241205,125,3,QA_TEAM,IQC,LOT,0
INSPX098124,,SUP_004,MAT_FG_1002,20241205,130,4,QA_TEAM,IQC,LOT,0
INSPX098125,,SUP_002,MAT_FG_1002,20241206,120,3,QA_TEAM,IQC,LOT,0
INSPX098126,,SUP_003,MAT_FG_1002,20241206,125,4,QA_TEAM,IQC,LOT,0
INSPX098127,,SUP_004,MAT_FG_1002,20241206,130,5,QA_TEAM,IQC,LOT,0
INSPX098128,,SUP_002,MAT_FG_1002,20241207,120,4,QA_TEAM,IQC,LOT,0
INSPX098129,,SUP_003,MAT_FG_1002,20241207,125,5,QA_TEAM,IQC,LOT,0
INSPX098130,,SUP_004,MAT_FG_1002,20241207,130,6,QA_TEAM,IQC,LOT,0
INSPX098131,,SUP_002,MAT_FG_1002,20241208,120,5,QA_TEAM,IQC,LOT,0
INSPX098132,,SUP_003,MAT_FG_1002,20241208,125,6,QA_TEAM,IQC,LOT,0
INSPX098133,,SUP_004,MAT_FG_1002,20241208,130,7,QA_TEAM,IQC,LOT,0
INSPX098134,,SUP_002,MAT_FG_1002,20241209,120,6,QA_TEAM,IQC,LOT,0
INSPX098135,,SUP_003,MAT_FG_1002,20241209,125,7,QA_TEAM,IQC,LOT,0
INSPX098136,,SUP_004,MAT_FG_1002,20241209,130,2,QA_TEAM,IQC,LOT,0
INSPX098137,,SUP_002,MAT_FG_1002,20241210,120,7,QA_TEAM,IQC,LOT,0
INSPX098138,,SUP_003,MAT_FG_1002,20241210,125,2,QA_TEAM,IQC,LOT,0
INSPX098139,,SUP_004,MAT_FG_1002,20241210,130,3,QA_TEAM,IQC,LOT,0
INSPX098140,,SUP_002,MAT_FG_1002,20241211,120,2,QA_TEAM,IQC,LOT,0
INSPX098141,,SUP_003,MAT_FG_1002,20241211,125,3,QA_TEAM,IQC,LOT,0
INSPX098142,,SUP_004,MAT_FG_1002,20241211,130,4,QA_TEAM,IQC,LOT,0
INSPX098143,,SUP_002,MAT_FG_1002,20241212,120,3,QA_TEAM,IQC,LOT,0
INSPX098144,,SUP_003,MAT_FG_1002,20241212,125,4,QA_TEAM,IQC,LOT,0
INSPX098145,,SUP_004,MAT_FG_1002,20241212,130,5,QA_TEAM,IQC,LOT,0
INSPX098146,,SUP_002,MAT_FG_1002,20241213,120,4,QA_TEAM,IQC,LOT,0
INSPX098147,,SUP_003,MAT_FG_1002,20241213,125,5,QA_TEAM,IQC,LOT,0
INSPX098148,,SUP_004,MAT_FG_1002,20241213,130,6,QA_TEAM,IQC,LOT,0
INSPX098149,,SUP_002,MAT_FG_1002,20241214,120,5,QA_TEAM,IQC,LOT,0
INSPX098150,,SUP_003,MAT_FG_1002,20241214,125,6,QA_TEAM,IQC,LOT,0
INSPX098151,,SUP_004,MAT_FG_1002,20241214,130,7,QA_TEAM,IQC,LOT,0
INSPX098152,,SUP_002,MAT_FG_1002,20241215,120,6,QA_TEAM,IQC,LOT,0
INSPX098153,,SUP_003,MAT_FG_1002,20241215,125,7,QA_TEAM,IQC,LOT,0
INSPX098154,,SUP_004,MAT_FG_1002,20241215,130,2,QA_TEAM,IQC,LOT,0
INSPX098155,,SUP_002,MAT_FG_1002,20241216,120,7,QA_TEAM,IQC,LOT,0
INSPX098156,,SUP_003,MAT_FG_1002,20241216,125,2,QA_TEAM,IQC,LOT,0
INSPX098157,,SUP_004,MAT_FG_1002,20241216,130,3,QA_TEAM,IQC,LOT,0
INSPX098158,,SUP_002,MAT_FG_1002,20241217,120,2,QA_TEAM,IQC,LOT,0
INSPX098159,,SUP_003,MAT_FG_1002,20241217,125,3,QA_TEAM,IQC,LOT,0
INSPX098160,,SUP_004,MAT_FG_1002,20241217,130,4,QA_TEAM,IQC,LOT,0
INSPX098161,,SUP_002,MAT_FG_1002,20241218,120,3,QA_TEAM,IQC,LOT,0
INSPX098162,,SUP_003,MAT_FG_1002,20241218,125,4,QA_TEAM,IQC,LOT,0
INSPX098163,,SUP_004,MAT_FG_1002,20241218,130,5,QA_TEAM,IQC,LOT,0
INSPX098164,,SUP_002,MAT_FG_1002,20241219,120,4,QA_TEAM,IQC,LOT,0
INSPX098165,,SUP_003,MAT_FG_1002,20241219,125,5,QA_TEAM,IQC,LOT,0
INSPX098166,,SUP_004,MAT_FG_1002,20241219,130,6,QA_TEAM,IQC,LOT,0
INSPX098167,,SUP_002,MAT_FG_1002,20241220,120,5,QA_TEAM,IQC,LOT,0
INSPX098168,,SUP_003,MAT_FG_1002,20241220,125,6,QA_TEAM,IQC,LOT,0
INSPX098169,,SUP_004,MAT_FG_1002,20241220,130,7,QA_TEAM,IQC,LOT,0
INSPX098170,,SUP_002,MAT_FG_1002,20241221,120,6,QA_TEAM,IQC,LOT,0
INSPX098171,,SUP_003,MAT_FG_1002,20241221,125,7,QA_TEAM,IQC,LOT,0
INSPX098172,,SUP_004,MAT_FG_1002,20241221,130,2,QA_TEAM,IQC,LOT,0
INSPX098173,,SUP_002,MAT_FG_1002,20241222,120,7,QA_TEAM,IQC,LOT,0
INSPX098174,,SUP_003,MAT_FG_1002,20241222,125,2,QA_TEAM,IQC,LOT,0
