po_line_id,po_id,material_id,po_qty,recv_qty,unit_price_amt,tax_amt,discount_amt,line_eta_dt_key
POLX039138,POX024569,MAT_RM_2001,118,117,25.0,0.0,0.0,20250101
POLX039139,POX024570,MAT_RM_2001,109,109,24.0,0.0,0.0,20250101
POLX039140,POX024570,MAT_RM_2002,119,119,25.0,0.0,0.0,20250101
POLX039141,POX024571,MAT_RM_2002,110,110,24.0,0.0,0.0,20250101
POLX039142,POX024571,MAT_RM_2003,120,120,25.0,0.0,0.0,20250101
POLX039143,POX024572,MAT_RM_2003,111,111,24.0,0.0,0.0,20250101
POLX039144,POX024572,MAT_RM_2004,121,121,25.0,0.0,0.0,20250101
POLX039145,POX024573,MAT_RM_2004,112,112,24.0,0.0,0.0,20250101
POLX039146,POX024573,MAT_RM_2005,122,122,25.0,0.0,0.0,20250101
POLX039147,POX024574,MAT_RM_2005,113,113,24.0,0.0,0.0,20250101
POLX039148,POX024574,MAT_RM_2006,123,123,25.0,0.0,0.0,20250101
POLX039149,POX024575,MAT_RM_2006,114,114,24.0,0.0,0.0,20250101
POLX039150,POX024575,MAT_RM_2007,124,124,25.0,0.0,0.0,20250101
POLX039151,POX024576,MAT_RM_2007,115,115,24.0,0.0,0.0,20250101
POLX039152,POX024576,MAT_RM_2008,125,125,25.0,0.0,0.0,20250101
POLX039153,POX024577,MAT_RM_2008,116,116,24.0,0.0,0.0,20250101
POLX039154,POX024577,MAT_RM_2009,126,126,25.0,0.0,0.0,20250101
POLX039155,POX024578,MAT_RM_2009,117,117,24.0,0.0,0.0,20250101
POLX039156,POX024578,MAT_RM_2010,127,127,25.0,0.0,0.0,20250101
POLX039157,POX024579,MAT_RM_2010,118,118,24.0,0.0,0.0,20250101
POLX039158,POX024579,MAT_RM_2001,128,128,25.0,0.0,0.0,20250101
POLX039159,POX024580,MAT_RM_2001,119,119,24.0,0.0,0.0,20250101
POLX039160,POX024580,MAT_RM_2002,129,129,25.0,0.0,0.0,20250101
POLX039161,POX024581,MAT_RM_2002,80,80,24.0,0.0,0.0,20250101
POLX039162,POX024581,MAT_RM_2003,90,90,25.0,0.0,0.0,20250101
POLX039163,POX024582,MAT_RM_2003,81,81,24.0,0.0,0.0,20250101
POLX039164,POX024582,MAT_RM_2004,91,91,25.0,0.0,0.0,20250101
POLX039165,POX024583,MAT_RM_2004,82,82,24.0,0.0,0.0,20250101
POLX039166,POX024583,MAT_RM_2005,92,92,25.0,0.0,0.0,20250101
POLX039167,POX024584,MAT_RM_2005,83,83,24.0,0.0,0.0,20250101
POLX039168,POX024584,MAT_RM_2006,93,93,25.0,0.0,0.0,20250101
POLX039169,POX024585,MAT_RM_2006,84,84,24.0,0.0,0.0,20250101
POLX039170,POX024585,MAT_RM_2007,94,94,25.0,0.0,0.0,20250101
POLX039171,POX024586,MAT_RM_2007,85,84,24.0,0.0,0.0,20250101
POLX039172,POX024586,MAT_RM_2008,95,94,25.0,0.0,0.0,20250101
POLX039173,POX024587,MAT_RM_2008,86,86,24.0,0.0,0.0,20250101
POLX039174,POX024587,MAT_RM_2009,96,96,25.0,0.0,0.0,20250101
POLX039175,POX024588,MAT_RM_2009,87,87,24.0,0.0,0.0,20250101
POLX039176,POX024588,MAT_RM_2010,97,97,25.0,0.0,0.0,20250101
POLX039177,POX024589,MAT_RM_2010,88,88,24.0,0.0,0.0,20250101
POLX039178,POX024589,MAT_RM_2001,98,98,25.0,0.0,0.0,20250101
POLX039179,POX024590,MAT_RM_2001,89,89,24.0,0.0,0.0,20250101
POLX039180,POX024590,MAT_RM_2002,99,99,25.0,0.0,0.0,20250101
POLX039181,POX024591,MAT_RM_2003,80,79,26.0,0.0,0.0,20250101
POLX039182,POX024591,MAT_RM_2004,90,89,27.0,0.0,0.0,20250101
POLX039183,POX024592,MAT_RM_2004,81,81,26.0,0.0,0.0,20250101
POLX039184,POX024592,MAT_RM_2005,91,91,27.0,0.0,0.0,20250101
POLX039185,POX024593,MAT_RM_2005,82,82,26.0,0.0,0.0,20250101
POLX039186,POX024593,MAT_RM_2006,92,92,27.0,0.0,0.0,20250101
POLX039187,POX024594,MAT_RM_2006,83,83,26.0,0.0,0.0,20250101
POLX039188,POX024594,MAT_RM_2007,93,93,27.0,0.0,0.0,20250101
POLX039189,POX024595,MAT_RM_2007,84,84,26.0,0.0,0.0,20250101
POLX039190,POX024595,MAT_RM_2008,94,94,27.0,0.0,0.0,20250101
POLX039191,POX024596,MAT_RM_2008,85,85,26.0,0.0,0.0,20250101
POLX039192,POX024596,MAT_RM_2009,95,95,27.0,0.0,0.0,20250101
POLX039193,POX024597,MAT_RM_2009,86,86,26.0,0.0,0.0,20250101
POLX039194,POX024597,MAT_RM_2010,96,96,27.0,0.0,0.0,20250101
POLX039195,POX024598,MAT_RM_2010,87,87,26.0,0.0,0.0,20250101
POLX039196,POX024598,MAT_RM_2001,97,97,27.0,0.0,0.0,20250101
POLX039197,POX024599,MAT_RM_2001,88,88,26.0,0.0,0.0,20250101
POLX039198,POX024599,MAT_RM_2002,98,98,27.0,0.0,0.0,20250101
POLX039199,POX024600,MAT_RM_2002,89,89,26.0,0.0,0.0,20250101
POLX039200,POX024600,MAT_RM_2003,99,99,27.0,0.0,0.0,20250101
POLX039201,POX024601,MAT_RM_2003,90,90,26.0,0.0,0.0,20250101
POLX039202,POX024601,MAT_RM_2004,100,100,27.0,0.0,0.0,20250101
POLX039203,POX024602,MAT_RM_2004,91,91,26.0,0.0,0.0,20250101
POLX039204,POX024602,MAT_RM_2005,101,101,27.0,0.0,0.0,20250101
POLX039205,POX024603,MAT_RM_2005,92,92,26.0,0.0,0.0,20250101
POLX039206,POX024603,MAT_RM_2006,102,102,27.0,0.0,0.0,20250101
POLX039207,POX024604,MAT_RM_2006,93,93,26.0,0.0,0.0,20250101
POLX039208,POX024604,MAT_RM_2007,103,103,27.0,0.0,0.0,20250101
POLX039209,POX024605,MAT_RM_2007,94,94,26.0,0.0,0.0,20250101
POLX039210,POX024605,MAT_RM_2008,104,104,27.0,0.0,0.0,20250101
POLX039211,POX024606,MAT_RM_2008,95,95,26.0,0.0,0.0,20250101
POLX039212,POX024606,MAT_RM_2009,105,105,27.0,0.0,0.0,20250101
POLX039213,POX024607,MAT_RM_2009,96,96,26.0,0.0,0.0,20250101
POLX039214,POX024607,MAT_RM_2010,106,106,27.0,0.0,0.0,20250101
POLX039215,POX024608,MAT_RM_2010,97,96,26.0,0.0,0.0,20250101
POLX039216,POX024608,MAT_RM_2001,107,106,27.0,0.0,0.0,20250101
POLX039217,POX024609,MAT_RM_2001,98,98,26.0,0.0,0.0,20250101
POLX039218,POX024609,MAT_RM_2002,108,108,27.0,0.0,0.0,20250101
POLX039219,POX024610,MAT_RM_2002,99,99,26.0,0.0,0.0,20250101
POLX039220,POX024610,MAT_RM_2003,109,109,27.0,0.0,0.0,20250101
POLX039221,POX024611,MAT_RM_2003,100,100,26.0,0.0,0.0,20250101
POLX039222,POX024611,MAT_RM_2004,110,110,27.0,0.0,0.0,20250101
POLX039223,POX024612,MAT_RM_2004,101,101,26.0,0.0,0.0,20250101
POLX039224,POX024612,MAT_RM_2005,111,111,27.0,0.0,0.0,20250101
POLX039225,POX024613,MAT_RM_2005,102,102,26.0,0.0,0.0,20250101
POLX039226,POX024613,MAT_RM_2006,112,112,27.0,0.0,0.0,20250101
POLX039227,POX024614,MAT_RM_2006,103,103,26.0,0.0,0.0,20250101
POLX039228,POX024614,MAT_RM_2007,113,113,27.0,0.0,0.0,20250101
POLX039229,POX024615,MAT_RM_2007,104,104,26.0,0.0,0.0,20250101
POLX039230,POX024615,MAT_RM_2008,114,114,27.0,0.0,0.0,20250101
POLX039231,POX024616,MAT_RM_2008,105,105,26.0,0.0,0.0,20250101
POLX039232,POX024616,MAT_RM_2009,115,115,27.0,0.0,0.0,20250101
POLX039233,POX024617,MAT_RM_2009,106,106,26.0,0.0,0.0,20250101
POLX039234,POX024617,MAT_RM_2010,116,116,27.0,0.0,0.0,20250101
POLX039235,POX024618,MAT_RM_2010,107,107,26.0,0.0,0.0,20250101
POLX039236,POX024618,MAT_RM_2001,117,117,27.0,0.0,0.0,20250101
POLX039237,POX024619,MAT_RM_2001,108,108,26.0,0.0,0.0,20250101
POLX039238,POX024619,MAT_RM_2002,118,118,27.0,0.0,0.0,20250101
POLX039239,POX024620,MAT_RM_2002,109,109,26.0,0.0,0.0,20250101
POLX039240,POX024620,MAT_RM_2003,119,119,27.0,0.0,0.0,20250101
POLX039241,POX024621,MAT_RM_2003,110,110,26.0,0.0,0.0,20250101
POLX039242,POX024621,MAT_RM_2004,120,120,27.0,0.0,0.0,20250101
POLX039243,POX024622,MAT_RM_2004,111,111,26.0,0.0,0.0,20250101
POLX039244,POX024622,MAT_RM_2005,121,121,27.0,0.0,0.0,20250101
POLX039245,POX024623,MAT_RM_2005,112,112,26.0,0.0,0.0,20250101
POLX039246,POX024623,MAT_RM_2006,122,122,27.0,0.0,0.0,20250101
POLX039247,POX024624,MAT_RM_2006,113,113,26.0,0.0,0.0,20250101
POLX039248,POX024624,MAT_RM_2007,123,123,27.0,0.0,0.0,20250101
POLX039249,POX024625,MAT_RM_2007,114,113,26.0,0.0,0.0,20250101
POLX039250,POX024625,MAT_RM_2008,124,123,27.0,0.0,0.0,20250101
POLX039251,POX024626,MAT_RM_2008,115,115,26.0,0.0,0.0,20250101
POLX039252,POX024626,MAT_RM_2009,125,125,27.0,0.0,0.0,20250101
POLX039253,POX024627,MAT_RM_2009,116,116,26.0,0.0,0.0,20250101
POLX039254,POX024627,MAT_RM_2010,126,126,27.0,0.0,0.0,20250101
POLX039255,POX024628,MAT_RM_2010,117,117,26.0,0.0,0.0,20250101
POLX039256,POX024628,MAT_RM_2001,127,127,27.0,0.0,0.0,20250101
POLX039257,POX024629,MAT_RM_2001,118,118,26.0,0.0,0.0,20250101
POLX039258,POX024629,MAT_RM_2002,128,128,27.0,0.0,0.0,20250101
POLX039259,POX024630,MAT_RM_2002,119,119,26.0,0.0,0.0,20250101
POLX039260,POX024630,MAT_RM_2003,129,129,27.0,0.0,0.0,20250101
POLX039261,POX024631,MAT_RM_2003,80,80,26.0,0.0,0.0,20250101
POLX039262,POX024631,MAT_RM_2004,90,90,27.0,0.0,0.0,20250101
POLX039263,POX024632,MAT_RM_2004,81,81,26.0,0.0,0.0,20250101
POLX039264,POX024632,MAT_RM_2005,91,91,27.0,0.0,0.0,20250101
POLX039265,POX024633,MAT_RM_2005,82,82,26.0,0.0,0.0,20250101
POLX039266,POX024633,MAT_RM_2006,92,92,27.0,0.0,0.0,20250101
POLX039267,POX024634,MAT_RM_2006,83,83,26.0,0.0,0.0,20250101
POLX039268,POX024634,MAT_RM_2007,93,93,27.0,0.0,0.0,20250101
POLX039269,POX024635,MAT_RM_2007,84,84,26.0,0.0,0.0,20250101
POLX039270,POX024635,MAT_RM_2008,94,94,27.0,0.0,0.0,20250101
POLX039271,POX024636,MAT_RM_2008,85,85,26.0,0.0,0.0,20250101
POLX039272,POX024636,MAT_RM_2009,95,95,27.0,0.0,0.0,20250101
POLX039273,POX024637,MAT_RM_2009,86,86,26.0,0.0,0.0,20250101
POLX039274,POX024637,MAT_RM_2010,96,96,27.0,0.0,0.0,20250101
POLX039275,POX024638,MAT_RM_2010,87,87,26.0,0.0,0.0,20250101
POLX039276,POX024638,MAT_RM_2001,97,97,27.0,0.0,0.0,20250101
POLX039277,POX024639,MAT_RM_2001,88,88,26.0,0.0,0.0,20250101
POLX039278,POX024639,MAT_RM_2002,98,98,27.0,0.0,0.0,20250101
POLX039279,POX024640,MAT_RM_2002,89,89,26.0,0.0,0.0,20250101
POLX039280,POX024640,MAT_RM_2003,99,99,27.0,0.0,0.0,20250101
POLX039281,POX024641,MAT_RM_2003,90,90,26.0,0.0,0.0,20250101
POLX039282,POX024641,MAT_RM_2004,100,100,27.0,0.0,0.0,20250101
POLX039283,POX024642,MAT_RM_2004,91,90,26.0,0.0,0.0,20250101
POLX039284,POX024642,MAT_RM_2005,101,100,27.0,0.0,0.0,20250101
POLX039285,POX024643,MAT_RM_2005,92,92,26.0,0.0,0.0,20250101
POLX039286,POX024643,MAT_RM_2006,102,102,27.0,0.0,0.0,20250101
POLX039287,POX024644,MAT_RM_2006,93,93,26.0,0.0,0.0,20250101
POLX039288,POX024644,MAT_RM_2007,103,103,27.0,0.0,0.0,20250101
POLX039289,POX024645,MAT_RM_2007,94,94,26.0,0.0,0.0,20250101
POLX039290,POX024645,MAT_RM_2008,104,104,27.0,0.0,0.0,20250101
POLX039291,POX024646,MAT_RM_2008,95,95,26.0,0.0,0.0,20250101
POLX039292,POX024646,MAT_RM_2009,105,105,27.0,0.0,0.0,20250101
POLX039293,POX024647,MAT_RM_2009,96,96,26.0,0.0,0.0,20250101
POLX039294,POX024647,MAT_RM_2010,106,106,27.0,0.0,0.0,20250101
POLX039295,POX024648,MAT_RM_2010,97,97,26.0,0.0,0.0,20250101
POLX039296,POX024648,MAT_RM_2001,107,107,27.0,0.0,0.0,20250101
POLX039297,POX024649,MAT_RM_2001,98,98,26.0,0.0,0.0,20250101
POLX039298,POX024649,MAT_RM_2002,108,108,27.0,0.0,0.0,20250101
POLX039299,POX024650,MAT_RM_2002,99,99,26.0,0.0,0.0,20250101
POLX039300,POX024650,MAT_RM_2003,109,109,27.0,0.0,0.0,20250101
POLX039301,POX024651,MAT_RM_2003,100,100,26.0,0.0,0.0,20250101
POLX039302,POX024651,MAT_RM_2004,110,110,27.0,0.0,0.0,20250101
POLX039303,POX024652,MAT_RM_2004,101,101,26.0,0.0,0.0,20250101
POLX039304,POX024652,MAT_RM_2005,111,111,27.0,0.0,0.0,20250101
POLX039305,POX024653,MAT_RM_2005,102,102,26.0,0.0,0.0,20250101
POLX039306,POX024653,MAT_RM_2006,112,112,27.0,0.0,0.0,20250101
POLX039307,POX024654,MAT_RM_2006,103,103,26.0,0.0,0.0,20250101
POLX039308,POX024654,MAT_RM_2007,113,113,27.0,0.0,0.0,20250101
POLX039309,POX024655,MAT_RM_2007,104,104,26.0,0.0,0.0,20250101
POLX039310,POX024655,MAT_RM_2008,114,114,27.0,0.0,0.0,20250101
POLX039311,POX024656,MAT_RM_2008,105,105,26.0,0.0,0.0,20250101
POLX039312,POX024656,MAT_RM_2009,115,115,27.0,0.0,0.0,20250101
POLX039313,POX024657,MAT_RM_2009,106,106,26.0,0.0,0.0,20250101
POLX039314,POX024657,MAT_RM_2010,116,116,27.0,0.0,0.0,20250101
POLX039315,POX024658,MAT_RM_2010,107,107,26.0,0.0,0.0,20250101
POLX039316,POX024658,MAT_RM_2001,117,117,27.0,0.0,0.0,20250101
POLX039317,POX024659,MAT_RM_2001,108,107,26.0,0.0,0.0,20250101
POLX039318,POX024659,MAT_RM_2002,118,117,27.0,0.0,0.0,20250101
POLX039319,POX024660,MAT_RM_2002,109,109,26.0,0.0,0.0,20250101
POLX039320,POX024660,MAT_RM_2003,119,119,27.0,0.0,0.0,20250101
POLX039321,POX024661,MAT_RM_2003,110,110,26.0,0.0,0.0,20250101
POLX039322,POX024661,MAT_RM_2004,120,120,27.0,0.0,0.0,20250101
POLX039323,POX024662,MAT_RM_2004,111,111,26.0,0.0,0.0,20250101
POLX039324,POX024662,MAT_RM_2005,121,121,27.0,0.0,0.0,20250101
POLX039325,POX024663,MAT_RM_2005,112,112,26.0,0.0,0.0,20250101
POLX039326,POX024663,MAT_RM_2006,122,122,27.0,0.0,0.0,20250101
POLX039327,POX024664,MAT_RM_2006,113,113,26.0,0.0,0.0,20250101
POLX039328,POX024664,MAT_RM_2007,123,123,27.0,0.0,0.0,20250101
POLX039329,POX024665,MAT_RM_2007,114,114,26.0,0.0,0.0,20250101
POLX039330,POX024665,MAT_RM_2008,124,124,27.0,0.0,0.0,20250101
POLX039331,POX024666,MAT_RM_2008,115,115,26.0,0.0,0.0,20250101
POLX039332,POX024666,MAT_RM_2009,125,125,27.0,0.0,0.0,20250101
POLX039333,POX024667,MAT_RM_2009,116,116,26.0,0.0,0.0,20250101
POLX039334,POX024667,MAT_RM_2010,126,126,27.0,0.0,0.0,20250101
POLX039335,POX024668,MAT_RM_2010,117,117,26.0,0.0,0.0,20250101
POLX039336,POX024668,MAT_RM_2001,127,127,27.0,0.0,0.0,20250101
POLX039337,POX024669,MAT_RM_2001,118,118,26.0,0.0,0.0,20250101
POLX039338,POX024669,MAT_RM_2002,128,128,27.0,0.0,0.0,20250101
POLX039339,POX024670,MAT_RM_2002,119,119,26.0,0.0,0.0,20250101
POLX039340,POX024670,MAT_RM_2003,129,129,27.0,0.0,0.0,20250101
POLX039341,POX024671,MAT_RM_2003,80,80,26.0,0.0,0.0,20250101
POLX039342,POX024671,MAT_RM_2004,90,90,27.0,0.0,0.0,20250101
POLX039343,POX024672,MAT_RM_2004,81,81,26.0,0.0,0.0,20250101
POLX039344,POX024672,MAT_RM_2005,91,91,27.0,0.0,0.0,20250101
POLX039345,POX024673,MAT_RM_2005,82,82,26.0,0.0,0.0,20250101
POLX039346,POX024673,MAT_RM_2006,92,92,27.0,0.0,0.0,20250101
POLX039347,POX024674,MAT_RM_2006,83,83,26.0,0.0,0.0,20250101
POLX039348,POX024674,MAT_RM_2007,93,93,27.0,0.0,0.0,20250101
POLX039349,POX024675,MAT_RM_2007,84,84,26.0,0.0,0.0,20250101
POLX039350,POX024675,MAT_RM_2008,94,94,27.0,0.0,0.0,20250101
POLX039351,POX024676,MAT_RM_2008,85,84,26.0,0.0,0.0,20250101
POLX039352,POX024676,MAT_RM_2009,95,94,27.0,0.0,0.0,20250101
POLX039353,POX024677,MAT_RM_2009,86,86,26.0,0.0,0.0,20250101
POLX039354,POX024677,MAT_RM_2010,96,96,27.0,0.0,0.0,20250101
POLX039355,POX024678,MAT_RM_2010,87,87,26.0,0.0,0.0,20250101
POLX039356,POX024678,MAT_RM_2001,97,97,27.0,0.0,0.0,20250101
POLX039357,POX024679,MAT_RM_2001,88,88,26.0,0.0,0.0,20250101
POLX039358,POX024679,MAT_RM_2002,98,98,27.0,0.0,0.0,20250101
POLX039359,POX024680,MAT_RM_2002,89,89,26.0,0.0,0.0,20250101
POLX039360,POX024680,MAT_RM_2003,99,99,27.0,0.0,0.0,20250101
POLX039361,POX024681,MAT_RM_2004,80,79,28.0,0.0,0.0,20250101
POLX039362,POX024681,MAT_RM_2005,90,89,29.0,0.0,0.0,20250101
POLX039363,POX024682,MAT_RM_2005,81,81,28.0,0.0,0.0,20250101
POLX039364,POX024682,MAT_RM_2006,91,91,29.0,0.0,0.0,20250101
POLX039365,POX024683,MAT_RM_2006,82,82,28.0,0.0,0.0,20250101
POLX039366,POX024683,MAT_RM_2007,92,92,29.0,0.0,0.0,20250101
POLX039367,POX024684,MAT_RM_2007,83,83,28.0,0.0,0.0,20250101
POLX039368,POX024684,MAT_RM_2008,93,93,29.0,0.0,0.0,20250101
POLX039369,POX024685,MAT_RM_2008,84,84,28.0,0.0,0.0,20250101
POLX039370,POX024685,MAT_RM_2009,94,94,29.0,0.0,0.0,20250101
POLX039371,POX024686,MAT_RM_2009,85,85,28.0,0.0,0.0,20250101
POLX039372,POX024686,MAT_RM_2010,95,95,29.0,0.0,0.0,20250101
POLX039373,POX024687,MAT_RM_2010,86,86,28.0,0.0,0.0,20250101
POLX039374,POX024687,MAT_RM_2001,96,96,29.0,0.0,0.0,20250101
POLX039375,POX024688,MAT_RM_2001,87,87,28.0,0.0,0.0,20250101
POLX039376,POX024688,MAT_RM_2002,97,97,29.0,0.0,0.0,20250101
POLX039377,POX024689,MAT_RM_2002,88,88,28.0,0.0,0.0,20250101
POLX039378,POX024689,MAT_RM_2003,98,98,29.0,0.0,0.0,20250101
POLX039379,POX024690,MAT_RM_2003,89,89,28.0,0.0,0.0,20250101
POLX039380,POX024690,MAT_RM_2004,99,99,29.0,0.0,0.0,20250101
POLX039381,POX024691,MAT_RM_2004,90,90,28.0,0.0,0.0,20250101
POLX039382,POX024691,MAT_RM_2005,100,100,29.0,0.0,0.0,20250101
POLX039383,POX024692,MAT_RM_2005,91,91,28.0,0.0,0.0,20250101
POLX039384,POX024692,MAT_RM_2006,101,101,29.0,0.0,0.0,20250101
POLX039385,POX024693,MAT_RM_2006,92,92,28.0,0.0,0.0,20250101
POLX039386,POX024693,MAT_RM_2007,102,102,29.0,0.0,0.0,20250101
POLX039387,POX024694,MAT_RM_2007,93,93,28.0,0.0,0.0,20250101
POLX039388,POX024694,MAT_RM_2008,103,103,29.0,0.0,0.0,20250101
POLX039389,POX024695,MAT_RM_2008,94,94,28.0,0.0,0.0,20250101
POLX039390,POX024695,MAT_RM_2009,104,104,29.0,0.0,0.0,20250101
POLX039391,POX024696,MAT_RM_2009,95,95,28.0,0.0,0.0,20250101
POLX039392,POX024696,MAT_RM_2010,105,105,29.0,0.0,0.0,20250101
POLX039393,POX024697,MAT_RM_2010,96,96,28.0,0.0,0.0,20250101
POLX039394,POX024697,MAT_RM_2001,106,106,29.0,0.0,0.0,20250101
POLX039395,POX024698,MAT_RM_2001,97,96,28.0,0.0,0.0,20250101
POLX039396,POX024698,MAT_RM_2002,107,106,29.0,0.0,0.0,20250101
POLX039397,POX024699,MAT_RM_2002,98,98,28.0,0.0,0.0,20250101
POLX039398,POX024699,MAT_RM_2003,108,108,29.0,0.0,0.0,20250101
POLX039399,POX024700,MAT_RM_2003,99,99,28.0,0.0,0.0,20250101
POLX039400,POX024700,MAT_RM_2004,109,109,29.0,0.0,0.0,20250101
POLX039401,POX024701,MAT_RM_2004,100,100,28.0,0.0,0.0,20250101
POLX039402,POX024701,MAT_RM_2005,110,110,29.0,0.0,0.0,20250101
POLX039403,POX024702,MAT_RM_2005,101,101,28.0,0.0,0.0,20250101
POLX039404,POX024702,MAT_RM_2006,111,111,29.0,0.0,0.0,20250101
POLX039405,POX024703,MAT_RM_2006,102,102,28.0,0.0,0.0,20250101
POLX039406,POX024703,MAT_RM_2007,112,112,29.0,0.0,0.0,20250101
POLX039407,POX024704,MAT_RM_2007,103,103,28.0,0.0,0.0,20250101
POLX039408,POX024704,MAT_RM_2008,113,113,29.0,0.0,0.0,20250101
POLX039409,POX024705,MAT_RM_2008,104,104,28.0,0.0,0.0,20250101
POLX039410,POX024705,MAT_RM_2009,114,114,29.0,0.0,0.0,20250101
POLX039411,POX024706,MAT_RM_2009,105,105,28.0,0.0,0.0,20250101
POLX039412,POX024706,MAT_RM_2010,115,115,29.0,0.0,0.0,20250101
POLX039413,POX024707,MAT_RM_2010,106,106,28.0,0.0,0.0,20250101
POLX039414,POX024707,MAT_RM_2001,116,116,29.0,0.0,0.0,20250101
POLX039415,POX024708,MAT_RM_2001,107,107,28.0,0.0,0.0,20250101
POLX039416,POX024708,MAT_RM_2002,117,117,29.0,0.0,0.0,20250101
POLX039417,POX024709,MAT_RM_2002,108,108,28.0,0.0,0.0,20250101
POLX039418,POX024709,MAT_RM_2003,118,118,29.0,0.0,0.0,20250101
POLX039419,POX024710,MAT_RM_2003,109,109,28.0,0.0,0.0,20250101
POLX039420,POX024710,MAT_RM_2004,119,119,29.0,0.0,0.0,20250101
POLX039421,POX024711,MAT_RM_2004,110,110,28.0,0.0,0.0,20250101
POLX039422,POX024711,MAT_RM_2005,120,120,29.0,0.0,0.0,20250101
POLX039423,POX024712,MAT_RM_2005,111,111,28.0,0.0,0.0,20250101
POLX039424,POX024712,MAT_RM_2006,121,121,29.0,0.0,0.0,20250101
POLX039425,POX024713,MAT_RM_2006,112,112,28.0,0.0,0.0,20250101
POLX039426,POX024713,MAT_RM_2007,122,122,29.0,0.0,0.0,20250101
POLX039427,POX024714,MAT_RM_2007,113,113,28.0,0.0,0.0,20250101
POLX039428,POX024714,MAT_RM_2008,123,123,29.0,0.0,0.0,20250101
POLX039429,POX024715,MAT_RM_2008,114,113,28.0,0.0,0.0,20250101
POLX039430,POX024715,MAT_RM_2009,124,123,29.0,0.0,0.0,20250101
POLX039431,POX024716,MAT_RM_2009,115,115,28.0,0.0,0.0,20250101
POLX039432,POX024716,MAT_RM_2010,125,125,29.0,0.0,0.0,20250101
POLX039433,POX024717,MAT_RM_2010,116,116,28.0,0.0,0.0,20250101
POLX039434,POX024717,MAT_RM_2001,126,126,29.0,0.0,0.0,20250101
POLX039435,POX024718,MAT_RM_2001,117,117,28.0,0.0,0.0,20250101
POLX039436,POX024718,MAT_RM_2002,127,127,29.0,0.0,0.0,20250101
POLX039437,POX024719,MAT_RM_2002,118,118,28.0,0.0,0.0,20250101
POLX039438,POX024719,MAT_RM_2003,128,128,29.0,0.0,0.0,20250101
POLX039439,POX024720,MAT_RM_2003,119,119,28.0,0.0,0.0,20250101
POLX039440,POX024720,MAT_RM_2004,129,129,29.0,0.0,0.0,20250101
POLX039441,POX024721,MAT_RM_2004,80,80,28.0,0.0,0.0,20250101
POLX039442,POX024721,MAT_RM_2005,90,90,29.0,0.0,0.0,20250101
POLX039443,POX024722,MAT_RM_2005,81,81,28.0,0.0,0.0,20250101
POLX039444,POX024722,MAT_RM_2006,91,91,29.0,0.0,0.0,20250101
POLX039445,POX024723,MAT_RM_2006,82,82,28.0,0.0,0.0,20250101
POLX039446,POX024723,MAT_RM_2007,92,92,29.0,0.0,0.0,20250101
POLX039447,POX024724,MAT_RM_2007,83,83,28.0,0.0,0.0,20250101
POLX039448,POX024724,MAT_RM_2008,93,93,29.0,0.0,0.0,20250101
POLX039449,POX024725,MAT_RM_2008,84,84,28.0,0.0,0.0,20250101
POLX039450,POX024725,MAT_RM_2009,94,94,29.0,0.0,0.0,20250101
POLX039451,POX024726,MAT_RM_2009,85,85,28.0,0.0,0.0,20250101
POLX039452,POX024726,MAT_RM_2010,95,95,29.0,0.0,0.0,20250101
POLX039453,POX024727,MAT_RM_2010,86,86,28.0,0.0,0.0,20250101
POLX039454,POX024727,MAT_RM_2001,96,96,29.0,0.0,0.0,20250101
POLX039455,POX024728,MAT_RM_2001,87,87,28.0,0.0,0.0,20250101
POLX039456,POX024728,MAT_RM_2002,97,97,29.0,0.0,0.0,20250101
POLX039457,POX024729,MAT_RM_2002,88,88,28.0,0.0,0.0,20250101
POLX039458,POX024729,MAT_RM_2003,98,98,29.0,0.0,0.0,20250101
POLX039459,POX024730,MAT_RM_2003,89,89,28.0,0.0,0.0,20250101
POLX039460,POX024730,MAT_RM_2004,99,99,29.0,0.0,0.0,20250101
POLX039461,POX024731,MAT_RM_2004,90,90,28.0,0.0,0.0,20250101
POLX039462,POX024731,MAT_RM_2005,100,100,29.0,0.0,0.0,20250101
POLX039463,POX024732,MAT_RM_2005,91,90,28.0,0.0,0.0,20250101
POLX039464,POX024732,MAT_RM_2006,101,100,29.0,0.0,0.0,20250101
POLX039465,POX024733,MAT_RM_2006,92,92,28.0,0.0,0.0,20250101
POLX039466,POX024733,MAT_RM_2007,102,102,29.0,0.0,0.0,20250101
POLX039467,POX024734,MAT_RM_2007,93,93,28.0,0.0,0.0,20250101
POLX039468,POX024734,MAT_RM_2008,103,103,29.0,0.0,0.0,20250101
POLX039469,POX024735,MAT_RM_2008,94,94,28.0,0.0,0.0,20250101
POLX039470,POX024735,MAT_RM_2009,104,104,29.0,0.0,0.0,20250101
POLX039471,POX024736,MAT_RM_2009,95,95,28.0,0.0,0.0,20250101
POLX039472,POX024736,MAT_RM_2010,105,105,29.0,0.0,0.0,20250101
POLX039473,POX024737,MAT_RM_2010,96,96,28.0,0.0,0.0,20250101
POLX039474,POX024737,MAT_RM_2001,106,106,29.0,0.0,0.0,20250101
POLX039475,POX024738,MAT_RM_2001,97,97,28.0,0.0,0.0,20250101
POLX039476,POX024738,MAT_RM_2002,107,107,29.0,0.0,0.0,20250101
POLX039477,POX024739,MAT_RM_2002,98,98,28.0,0.0,0.0,20250101
